"ma GeV","theta2_api0","theta2_aeta","theta2_aetapr","P_pi0mix->a,FNAL (DUNE)","P_etamix->a,SPS (SHiP)","P_etaprmix->a,LHC"
5.472,3.369432778402714e-14,1.3784240947115682e-12,1.3823490253977056e-11,9.771355057367872e-14,5.375853969375116e-13,6.911745126988529e-12
5.473000000000001,3.359584899958026e-14,1.374389702024677e-12,1.3782814854716562e-11,9.742796209878275e-14,5.360119837896242e-13,6.891407427358281e-12
5.474,3.3497675995022885e-14,1.3703678548438813e-12,1.3742266660414088e-11,9.714326038556638e-14,5.344434633891138e-13,6.871133330207044e-12
5.4750000000000005,3.339980776515929e-14,1.3663585118636911e-12,1.3701845249731949e-11,9.685944251896193e-14,5.328798196268397e-13,6.850922624865975e-12
5.476000000000001,3.330224330828161e-14,1.3623616319221786e-12,1.3661550202806168e-11,9.657650559401666e-14,5.313210364496497e-13,6.830775101403085e-12
5.477,3.320498162615693e-14,1.3583771740004376e-12,1.3621381101240914e-11,9.629444671585509e-14,5.297670978601707e-13,6.810690550620458e-12
5.478000000000001,3.3108021724014166e-14,1.3544050972220511e-12,1.358133752810296e-11,9.601326299964107e-14,5.282179879165999e-13,6.79066876405148e-12
5.479,3.3011362610532054e-14,1.3504453608525873e-12,1.3541419067916552e-11,9.573295157054296e-14,5.266736907325091e-13,6.770709533958276e-12
5.48,3.291500329782604e-14,1.346497924299071e-12,1.3501625306657836e-11,9.545350956369552e-14,5.251341904766376e-13,6.750812653328918e-12
5.481000000000001,3.28189428014362e-14,1.342562747109468e-12,1.3461955831749661e-11,9.517493412416496e-14,5.235994713726927e-13,6.73097791587483e-12
5.482,3.272318014031449e-14,1.3386397889721776e-12,1.3422410232056222e-11,9.489722240691202e-14,5.220695176991494e-13,6.711205116028111e-12
5.4830000000000005,3.2627714336811986e-14,1.334729009715497e-12,1.3382988097877557e-11,9.462037157675476e-14,5.205443137890438e-13,6.691494048938778e-12
5.484000000000001,3.253254441666723e-14,1.3308303693071404e-12,1.3343689020944652e-11,9.434437880833496e-14,5.190238440297847e-13,6.671844510472325e-12
5.485,3.243766940899336e-14,1.3269438278537117e-12,1.3304512594413871e-11,9.406924128608074e-14,5.175080928629476e-13,6.652256297206935e-12
5.486000000000001,3.2343088346265714e-14,1.3230693456001922e-12,1.3265458412861769e-11,9.379495620417057e-14,5.159970447840751e-13,6.632729206430885e-12
5.487,3.2248800264310134e-14,1.3192068829294563e-12,1.3226526072280008e-11,9.352152076649937e-14,5.14490684342488e-13,6.613263036140004e-12
5.488,3.2154804202290076e-14,1.3153564003617464e-12,1.3187715170070014e-11,9.324893218664122e-14,5.129889961410812e-13,6.593857585035006e-12
5.489000000000001,3.206109920269491e-14,1.311517858554183e-12,1.314902530503781e-11,9.297718768781524e-14,5.114919648361315e-13,6.574512652518906e-12
5.49,3.196768431132775e-14,1.3076912183002665e-12,1.3110456077388993e-11,9.270628450285048e-14,5.099995751371039e-13,6.5552280386944955e-12
5.4910000000000005,3.187455857729313e-14,1.3038764405293695e-12,1.307200708872338e-11,9.243621987415007e-14,5.085118118064542e-13,6.53600354436169e-12
5.492000000000001,3.1781721052985216e-14,1.3000734863062513e-12,1.3033677942030066e-11,9.216699105365714e-14,5.070286596594381e-13,6.516838971015034e-12
5.493,3.168917079407592e-14,1.2962823168305653e-12,1.2995468241682284e-11,9.189859530282019e-14,5.055501035639206e-13,6.497734120841141e-12
5.494000000000001,3.15969068595025e-14,1.2925028934363488e-12,1.2957377593432195e-11,9.163102989255725e-14,5.040761284401759e-13,6.4786887967160985e-12
5.495,3.150492831145633e-14,1.2887351775915622e-12,1.2919405604406066e-11,9.136429210322334e-14,5.026067192607092e-13,6.459702802203033e-12
5.496,3.141323421537034e-14,1.2849791308975693e-12,1.2881551883098932e-11,9.1098379224574e-14,5.01141861050052e-13,6.440775941549465e-12
5.497000000000001,3.132182363990792e-14,1.281234715088679e-12,1.2843816039369868e-11,9.083328855573296e-14,4.996815388845848e-13,6.421908019684933e-12
5.498,3.123069565695075e-14,1.2775018920316456e-12,1.2806197684436818e-11,9.056901740515715e-14,4.982257378923419e-13,6.403098842218408e-12
5.4990000000000006,3.1139849341587055e-14,1.2737806237251856e-12,1.2768696430871586e-11,9.030556309060245e-14,4.967744432528224e-13,6.384348215435794e-12
5.500000000000001,3.1049283772100275e-14,1.2700708722995037e-12,1.2731311892595005e-11,9.00429229390908e-14,4.953276401968065e-13,6.365655946297502e-12
5.501,3.095899802995712e-14,1.266372600015812e-12,1.2694043684871881e-11,8.978109428687563e-14,4.938853140061667e-13,6.347021842435941e-12
5.502000000000001,3.0868991199796194e-14,1.2626857692658474e-12,1.2656891424306087e-11,8.952007447940895e-14,4.924474500136805e-13,6.328445712153043e-12
5.503,3.077926236941634e-14,1.2590103425714063e-12,1.26198547288357e-11,8.925986087130737e-14,4.910140336028485e-13,6.30992736441785e-12
5.5040000000000004,3.068981062976521e-14,1.2553462825838602e-12,1.2582933217728046e-11,8.90004508263191e-14,4.895850502077054e-13,6.291466608864025e-12
5.505000000000001,3.060063507492792e-14,1.251693552083692e-12,1.2546126511574896e-11,8.874184171729095e-14,4.8816048531264e-13,6.273063255787448e-12
5.506,3.0511734802115584e-14,1.2480521139800316e-12,1.2509434232287624e-11,8.848403092613517e-14,4.867403244522123e-13,6.254717116143812e-12
5.507000000000001,3.042310891165379e-14,1.2444219313101642e-12,1.2472856003092241e-11,8.822701584379599e-14,4.853245532109642e-13,6.236428001546121e-12
5.508,3.033475650697157e-14,1.2408029672390949e-12,1.2436391448524751e-11,8.797079387021756e-14,4.83913157223247e-13,6.2181957242623765e-12
5.509,3.024667669458987e-14,1.2371951850590565e-12,1.240004019442621e-11,8.771536241431061e-14,4.82506122173032e-13,6.200020097213104e-12
5.510000000000001,3.01588685841107e-14,1.2335985481890723e-12,1.2363801867938121e-11,8.746071889392103e-14,4.811034337937382e-13,6.18190093396906e-12
5.511,3.0071331288205547e-14,1.2300130201744788e-12,1.2327676097497529e-11,8.720686073579609e-14,4.797050778680468e-13,6.163838048748764e-12
5.5120000000000005,2.998406392260436e-14,1.2264385646864633e-12,1.2291662512832275e-11,8.695378537555264e-14,4.783110402277208e-13,6.145831256416137e-12
5.513000000000001,2.9897065606084594e-14,1.222875145521622e-12,1.2255760744956368e-11,8.670149025764531e-14,4.769213067534326e-13,6.127880372478185e-12
5.514,2.981033546046015e-14,1.2193227266014956e-12,1.2219970426165293e-11,8.644997283533444e-14,4.755358633745832e-13,6.109985213082647e-12
5.515000000000001,2.972387261057002e-14,1.2157812719721102e-12,1.2184291190031179e-11,8.619923057065306e-14,4.74154696069123e-13,6.09214559501559e-12
5.516,2.963767618426786e-14,1.2122507458035375e-12,1.2148722671398283e-11,8.594926093437678e-14,4.727777908633796e-13,6.074361335699142e-12
5.517,2.955174531241044e-14,1.2087311123894283e-12,1.211326450637821e-11,8.570006140599028e-14,4.714051338318771e-13,6.056632253189105e-12
5.518000000000001,2.9466079128847434e-14,1.2052223361465858e-12,1.2077916332345445e-11,8.545162947365755e-14,4.700367110971685e-13,6.0389581661727224e-12
5.519,2.93806767704101e-14,1.2017243816144986e-12,1.2042677787932602e-11,8.52039626341893e-14,4.686725088296544e-13,6.021338893966301e-12
5.5200000000000005,2.9295537376900525e-14,1.198237213454901e-12,1.2007548513025855e-11,8.49570583930115e-14,4.673125132474115e-13,6.003774256512928e-12
5.521000000000001,2.9210660091080956e-14,1.1947607964513339e-12,1.1972528148760377e-11,8.471091426413478e-14,4.659567106160203e-13,5.986264074380188e-12
5.522,2.912604405866333e-14,1.191295095508707e-12,1.1937616337515833e-11,8.446552777012368e-14,4.646050872483957e-13,5.968808168757917e-12
5.523000000000001,2.9041688428297905e-14,1.1878400756528343e-12,1.190281272291168e-11,8.422089644206392e-14,4.632576295046054e-13,5.95140636145584e-12
5.524,2.895759235156346e-14,1.1843957020300337e-12,1.1868116949802852e-11,8.397701781953405e-14,4.619143237917133e-13,5.934058474901427e-12
5.525,2.887375498295602e-14,1.1809619399066533e-12,1.1833528664275044e-11,8.373388945057246e-14,4.605751565635947e-13,5.9167643321375206e-12
5.526000000000001,2.879017547987862e-14,1.1775387546686598e-12,1.1799047513640367e-11,8.3491508891648e-14,4.592401143207773e-13,5.899523756820185e-12
5.527,2.870685300263082e-14,1.1741261118211985e-12,1.1764673146432825e-11,8.324987370762938e-14,4.579091836102673e-13,5.882336573216413e-12
5.5280000000000005,2.862378671439787e-14,1.1707239769881498e-12,1.1730405212403778e-11,8.300898147175383e-14,4.565823510253783e-13,5.86520260620189e-12
5.529000000000001,2.854097578124094e-14,1.1673323159117254e-12,1.1696243362517711e-11,8.276882976559873e-14,4.55259603205573e-13,5.848121681258856e-12
5.53,2.845841937208604e-14,1.1639510944520158e-12,1.16621872489476e-11,8.252941617904952e-14,4.539409268362863e-13,5.831093624473801e-12
5.531000000000001,2.837611665871385e-14,1.1605802785865645e-12,1.1628236525070546e-11,8.229073831027017e-14,4.5262630864876026e-13,5.814118262535273e-12
5.532,2.8294066815749774e-14,1.157219834409963e-12,1.1594390845463514e-11,8.205279376567434e-14,4.5131573541988557e-13,5.797195422731757e-12
5.533,2.821226902065304e-14,1.1538697281333996e-12,1.1560649865898775e-11,8.181558015989382e-14,4.5000919397202586e-13,5.780324932949388e-12
5.534000000000001,2.8130722453707e-14,1.1505299260842608e-12,1.1527013243339717e-11,8.15790951157503e-14,4.4870667117286175e-13,5.7635066216698585e-12
5.535,2.804942629800875e-14,1.1472003947057002e-12,1.149348063593644e-11,8.134333626422538e-14,4.4740815393522306e-13,5.746740317968221e-12
5.5360000000000005,2.7968379739458666e-14,1.1438811005562115e-12,1.1460051703021343e-11,8.110830124443011e-14,4.461136292169225e-13,5.7300258515106705e-12
5.537000000000001,2.78875819667507e-14,1.14057201030923e-12,1.142672610510497e-11,8.087398770357702e-14,4.448230840205998e-13,5.713363052552485e-12
5.538,2.7807032171362274e-14,1.1372730907527056e-12,1.1393503503871676e-11,8.064039329695058e-14,4.4353650539355525e-13,5.696751751935837e-12
5.539000000000001,2.7726729547543666e-14,1.1339843087886808e-12,1.1360383562175226e-11,8.040751568787664e-14,4.4225388042758555e-13,5.680191781087612e-12
5.54,2.7646673292308928e-14,1.1307056314329007e-12,1.1327365944034775e-11,8.017535254769587e-14,4.409751962588313e-13,5.6636829720173875e-12
5.541,2.7566862605424873e-14,1.1274370258143734e-12,1.1294450314630344e-11,7.994390155573215e-14,4.3970044006760566e-13,5.647225157315173e-12
5.542000000000001,2.748729668940204e-14,1.1241784591749859e-12,1.1261636340298869e-11,7.971316039926591e-14,4.384295990782444e-13,5.630818170149435e-12
5.543,2.7407974749484394e-14,1.1209298988690869e-12,1.1228923688529868e-11,7.948312677350474e-14,4.371626605589439e-13,5.614461844264935e-12
5.5440000000000005,2.732889599363921e-14,1.117691312363068e-12,1.1196312027961134e-11,7.925379838155371e-14,4.3589961182159655e-13,5.598156013980567e-12
5.545000000000001,2.7250059632547807e-14,1.114462667234982e-12,1.1163801028374801e-11,7.902517293438863e-14,4.3464044022164293e-13,5.581900514187401e-12
5.546,2.717146487959535e-14,1.1112439311741216e-12,1.1131390360692981e-11,7.879724815082651e-14,4.333851331579073e-13,5.56569518034649e-12
5.547000000000001,2.709311095086129e-14,1.108035071980624e-12,1.1099079696973738e-11,7.857002175749774e-14,4.3213367807244344e-13,5.549539848486869e-12
5.548,2.7014997065109597e-14,1.104836057565072e-12,1.1066868710406912e-11,7.834349148881784e-14,4.3088606245037814e-13,5.533434355203456e-12
5.549,2.6937122443778988e-14,1.1016468559480913e-12,1.1034757075309975e-11,7.811765508695906e-14,4.2964227381975546e-13,5.5173785376549865e-12
5.550000000000001,2.685948631097341e-14,1.0984674352599551e-12,1.1002744467123985e-11,7.78925103018229e-14,4.284022997513826e-13,5.501372233561993e-12
5.551,2.678208789345261e-14,1.0952977637401955e-12,1.097083056240958e-11,7.766805489101257e-14,4.271661278586763e-13,5.48541528120479e-12
5.5520000000000005,2.6704926420622006e-14,1.0921378097371917e-12,1.0939015038842661e-11,7.744428661980383e-14,4.259337457975048e-13,5.469507519421331e-12
5.553000000000001,2.6628001124523814e-14,1.0889875417077967e-12,1.0907297575210631e-11,7.722120326111907e-14,4.2470514126604083e-13,5.453648787605316e-12
5.554,2.655131123982724e-14,1.0858469282169392e-12,1.0875677851408235e-11,7.6998802595499e-14,4.2348030200460623e-13,5.437838925704117e-12
5.555000000000001,2.6474856003818724e-14,1.082715937937217e-12,1.0844155548433392e-11,7.67770824110743e-14,4.222592157955147e-13,5.422077774216695e-12
5.556,2.6398634656393312e-14,1.0795945396485461e-12,1.0812730348383549e-11,7.65560405035406e-14,4.21041870462933e-13,5.406365174191774e-12
5.557,2.6322646440044367e-14,1.0764827022377316e-12,1.0781401934451297e-11,7.633567467612867e-14,4.198282538727153e-13,5.390700967225649e-12
5.558000000000001,2.624689059985485e-14,1.0733803946981114e-12,1.0750169990920662e-11,7.611598273957906e-14,4.186183539322635e-13,5.375084995460331e-12
5.559,2.6171366383487845e-14,1.0702875861291696e-12,1.0719034203163114e-11,7.589696251211473e-14,4.174121585903761e-13,5.359517101581556e-12
5.5600000000000005,2.6096073041176965e-14,1.0672042457361309e-12,1.068799425763344e-11,7.567861181941321e-14,4.1620965583709117e-13,5.343997128816719e-12
5.561000000000001,2.602100982571769e-14,1.0641303428296128e-12,1.0657049841866078e-11,7.546092849458129e-14,4.15010833703549e-13,5.328524920933039e-12
5.562,2.5946175992457675e-14,1.0610658468252233e-12,1.0626200644471025e-11,7.524391037812727e-14,4.138156802618372e-13,5.3131003222355125e-12
5.563000000000001,2.587157079928764e-14,1.0580107272431859e-12,1.059544635512995e-11,7.502755531793415e-14,4.1262418362484246e-13,5.297723177564975e-12
5.564,2.5797193506632536e-14,1.0549649537079718e-12,1.0564786664592446e-11,7.481186116923434e-14,4.114363319461091e-13,5.282393332296223e-12
5.565,2.5723043377441977e-14,1.051928495947913e-12,1.0534221264671935e-11,7.459682579458174e-14,4.1025211341968615e-13,5.267110632335968e-12
5.566000000000001,2.5649119677181647e-14,1.048901323794842e-12,1.0503749848242061e-11,7.438244706382678e-14,4.090715162799884e-13,5.25187492412103e-12
5.567,2.5575421673823923e-14,1.0458834071837073e-12,1.047337210923268e-11,7.416872285408938e-14,4.07894528801646e-13,5.236686054616339e-12
5.5680000000000005,2.550194863783895e-14,1.0428747161522056e-12,1.0443087742626071e-11,7.395565104973295e-14,4.067211392993603e-13,5.221543871313035e-12
5.569000000000001,2.5428699842185674e-14,1.0398752208404147e-12,1.041289644445316e-11,7.374322954233844e-14,4.0555133612776183e-13,5.206448222226581e-12
5.57,2.535567456230312e-14,1.0368848914904303e-12,1.0382797911789754e-11,7.353145623067905e-14,4.0438510768126784e-13,5.191398955894877e-12
5.571000000000001,2.528287207610096e-14,1.033903698445979e-12,1.0352791842752593e-11,7.33203290206928e-14,4.032224423939318e-13,5.176395921376297e-12
5.572,2.5210291663951365e-14,1.0309316121520834e-12,1.0322877936495832e-11,7.310984582545895e-14,4.0206332873931253e-13,5.161438968247916e-12
5.573,2.5137932608679433e-14,1.0279686031546683e-12,1.0293055893207066e-11,7.290000456517037e-14,4.0090775523032054e-13,5.146527946603533e-12
5.574000000000001,2.5065794195554943e-14,1.025014642100215e-12,1.0263325414103706e-11,7.269080316710932e-14,3.9975571041908384e-13,5.131662707051852e-12
5.575,2.499387571228342e-14,1.0220696997354033e-12,1.0233686201429282e-11,7.248223956562192e-14,3.986071828968073e-13,5.116843100714641e-12
5.5760000000000005,2.4922176448997128e-14,1.0191337469067303e-12,1.0204137958449579e-11,7.227431170209168e-14,3.974621612936249e-13,5.10206897922479e-12
5.577000000000001,2.4850695698246798e-14,1.016206754560178e-12,1.0174680389449143e-11,7.206701752491571e-14,3.9632063427846946e-13,5.087340194724571e-12
5.578,2.477943275499275e-14,1.0132886937408415e-12,1.0145313199727469e-11,7.186035498947898e-14,3.951825905589282e-13,5.0726565998637345e-12
5.579000000000001,2.4708386916596103e-14,1.0103795355925673e-12,1.011603609559531e-11,7.165432205812869e-14,3.940480188811013e-13,5.058018047797655e-12
5.58,2.463755748281057e-14,1.0074792513576197e-12,1.0086848784371176e-11,7.144891670015065e-14,3.9291690802947167e-13,5.043424392185588e-12
5.581,2.4566943755773347e-14,1.0045878123763024e-12,1.0057750974377493e-11,7.12441368917427e-14,3.91789246826758e-13,5.028875487188747e-12
5.582000000000001,2.4496545039997066e-14,1.0017051900866267e-12,1.0028742374937136e-11,7.103998061599149e-14,3.906650241337844e-13,5.014371187468568e-12
5.583,2.4426360642361088e-14,9.98831356023953e-13,9.99982269636977e-12,7.083644586284717e-14,3.8954422884934157e-13,4.999911348184884e-12
5.5840000000000005,2.435638987210293e-14,9.95966281820635e-13,9.970991649988178e-12,7.063353062909849e-14,3.884268499100477e-13,4.985495824994088e-12
5.585000000000001,2.428663204080996e-14,9.931099392056866e-13,9.942248948094778e-12,7.043123291834889e-14,3.873128762902178e-13,4.971124474047388e-12
5.586,2.4217086462411037e-14,9.90262300004426e-13,9.913594303978049e-12,7.0229550740992e-14,3.862022970017262e-13,4.9567971519890245e-12
5.587000000000001,2.4147752453167812e-14,9.874233361381254e-13,9.88502743190884e-12,7.002848211418666e-14,3.8509510109386906e-13,4.94251371595442e-12
5.588,2.407862933166681e-14,9.84593019623681e-13,9.856548047137002e-12,6.982802506183376e-14,3.8399127765323563e-13,4.928274023568501e-12
5.589,2.400971641881075e-14,9.817713225732531e-13,9.8281558658877e-12,6.962817761455115e-14,3.828908158035689e-13,4.914077932943851e-12
5.590000000000001,2.394101303781043e-14,9.789582171939435e-13,9.79985060535802e-12,6.942893780965025e-14,3.8179370470563794e-13,4.89992530267901e-12
5.591,2.387251851417662e-14,9.76153675787442e-13,9.771631983713443e-12,6.923030369111218e-14,3.806999335571023e-13,4.885815991856721e-12
5.5920000000000005,2.3804232175711315e-14,9.733576707496864e-13,9.743499720084195e-12,6.903227330956281e-14,3.796094915923777e-13,4.871749860042098e-12
5.593000000000001,2.3736153352500258e-14,9.705701745705395e-13,9.715453534562046e-12,6.883484472225076e-14,3.7852236808251027e-13,4.857726767281024e-12
5.594,2.366828137690426e-14,9.677911598334378e-13,9.68749314819663e-12,6.863801599302234e-14,3.774385523350407e-13,4.843746574098315e-12
5.595000000000001,2.3600615583551046e-14,9.650205992150587e-13,9.659618282992027e-12,6.844178519229805e-14,3.763580336938728e-13,4.8298091414960145e-12
5.596,2.353315530932765e-14,9.622584654849967e-13,9.631828661903427e-12,6.824615039705018e-14,3.752808015391487e-13,4.8159143309517134e-12
5.597,2.3465899893371618e-14,9.595047315054146e-13,9.604124008833536e-12,6.805110969077768e-14,3.7420684528711163e-13,4.802062004416768e-12
5.598000000000001,2.3398848677063748e-14,9.56759370230733e-13,9.576504048629387e-12,6.785666116348489e-14,3.731361543899859e-13,4.7882520243146925e-12
5.599,2.3332001004019536e-14,9.540223547072843e-13,9.548968507078735e-12,6.766280291165666e-14,3.720687183358408e-13,4.774484253539367e-12
5.6000000000000005,2.326535622008119e-14,9.512936580729798e-13,9.521517110906727e-12,6.746953303823546e-14,3.7100452664846213e-13,4.760758555453364e-12
5.601000000000001,2.3198913673310063e-14,9.485732535570014e-13,9.494149587772604e-12,6.727684965259919e-14,3.6994356888723057e-13,4.747074793886302e-12
5.602,2.3132672713978457e-14,9.458611144794646e-13,9.466865666266291e-12,6.708475087053752e-14,3.6888583464699124e-13,4.733432833133146e-12
5.603000000000001,2.306663269456167e-14,9.431572142510836e-13,9.439665075904976e-12,6.689323481422883e-14,3.6783131355792256e-13,4.719832537952488e-12
5.604,2.300079296973043e-14,9.40461526372869e-13,9.41254754712993e-12,6.670229961221825e-14,3.667799952854189e-13,4.706273773564965e-12
5.605,2.29351528963426e-14,9.377740244357815e-13,9.38551281130298e-12,6.651194339939355e-14,3.657318695299548e-13,4.6927564056514904e-12
5.606000000000001,2.2869711833435948e-14,9.350946821204318e-13,9.358560600703427e-12,6.632216431696424e-14,3.6468692602696854e-13,4.679280300351714e-12
5.607,2.2804469142219935e-14,9.32423473196747e-13,9.331690648524573e-12,6.613296051243782e-14,3.636451545467313e-13,4.6658453242622875e-12
5.6080000000000005,2.2739424186067996e-14,9.297603715236514e-13,9.304902688870475e-12,6.594433013959716e-14,3.6260654489422407e-13,4.652451344435237e-12
5.609000000000001,2.267457633051014e-14,9.271053510487592e-13,9.278196456752754e-12,6.57562713584794e-14,3.615710869090161e-13,4.639098228376377e-12
5.61,2.260992494322503e-14,9.244583858080495e-13,9.251571688087242e-12,6.556878233535259e-14,3.605387704651393e-13,4.625785844043621e-12
5.611000000000001,2.2545469394032145e-14,9.218194499255454e-13,9.2250281196907e-12,6.53818612426932e-14,3.595095854709627e-13,4.61251405984535e-12
5.612,2.248120905488465e-14,9.191885176130182e-13,9.19856548927776e-12,6.519550625916549e-14,3.584835218690771e-13,4.5992827446388794e-12
5.613,2.2417143299861218e-14,9.1656556316965e-13,9.172183535457471e-12,6.500971556959753e-14,3.5746056963616353e-13,4.5860917677287356e-12
5.614000000000001,2.235327150515894e-14,9.139505609817444e-13,9.145881997730273e-12,6.482448736496092e-14,3.5644071878288033e-13,4.5729409988651355e-12
5.615,2.2289593049085576e-14,9.113434855224046e-13,9.11966061648471e-12,6.463981984234818e-14,3.5542395935373794e-13,4.559830308242355e-12
5.6160000000000005,2.2226107312051883e-14,9.087443113512174e-13,9.093519132994214e-12,6.445571120495046e-14,3.544102814269748e-13,4.546759566497106e-12
5.617000000000001,2.216281367656442e-14,9.061530131139611e-13,9.067457289414009e-12,6.427215966203682e-14,3.533996751144448e-13,4.533728644707005e-12
5.618,2.2099711527217935e-14,9.03569565542284e-13,9.041474828777913e-12,6.408916342893201e-14,3.5239213056149073e-13,4.5207374143889555e-12
5.619000000000001,2.203680025068794e-14,9.009939434534068e-13,9.015571494995153e-12,6.390672072699502e-14,3.5138763794682867e-13,4.507785747497576e-12
5.62,2.1974079235723318e-14,8.984261217498124e-13,8.989747032847268e-12,6.372482978359763e-14,3.503861874824269e-13,4.494873516423633e-12
5.621,2.191154787313888e-14,8.958660754189428e-13,8.964001187984948e-12,6.354348883210275e-14,3.4938776941338766e-13,4.482000593992473e-12
5.622000000000001,2.1849205555808177e-14,8.933137795329003e-13,8.938333706924949e-12,6.33626961118437e-14,3.483923740178311e-13,4.469166853462474e-12
5.623,2.1787051678656086e-14,8.907692092481444e-13,8.912744337046994e-12,6.318244986810264e-14,3.473999916067763e-13,4.456372168523498e-12
5.6240000000000006,2.1725085638651405e-14,8.882323398051847e-13,8.887232826590604e-12,6.300274835208906e-14,3.4641061252402205e-13,4.443616413295302e-12
5.625000000000001,2.1663306834799757e-14,8.857031465282904e-13,8.861798924652112e-12,6.282358982091929e-14,3.454242271460333e-13,4.430899462326055e-12
5.626,2.1601714668136347e-14,8.83181604825192e-13,8.836442381181567e-12,6.264497253759542e-14,3.4444082588182483e-13,4.418221190590783e-12
5.627000000000001,2.154030854171852e-14,8.806676901867722e-13,8.811162946979593e-12,6.246689477098373e-14,3.434603991728412e-13,4.405581473489796e-12
5.628,2.1479087860618944e-14,8.78161378186789e-13,8.7859603736945e-12,6.228935479579495e-14,3.424829374928477e-13,4.39298018684725e-12
5.6290000000000004,2.141805203191799e-14,8.756626444815575e-13,8.760834413819051e-12,6.211235089256218e-14,3.4150843134780747e-13,4.380417206909526e-12
5.630000000000001,2.1357200464697088e-14,8.731714648096805e-13,8.735784820687634e-12,6.193588134762157e-14,3.4053687127577534e-13,4.367892410343816e-12
5.631,2.1296532570031364e-14,8.70687814991741e-13,8.710811348473155e-12,6.175994445309096e-14,3.3956824784677913e-13,4.355405674236578e-12
5.632000000000001,2.1236047760982385e-14,8.682116709300101e-13,8.685913752183976e-12,6.158453850684893e-14,3.3860255166270396e-13,4.342956876091988e-12
5.633,2.1175745452591542e-14,8.657430086081644e-13,8.661091787661064e-12,6.140966181251545e-14,3.376397733571841e-13,4.330545893830532e-12
5.634,2.1115625061872583e-14,8.632818040909884e-13,8.636345211574878e-12,6.123531267943048e-14,3.366799035954854e-13,4.318172605787438e-12
5.635000000000001,2.1055686007804953e-14,8.608280335240937e-13,8.611673781422504e-12,6.106148942263435e-14,3.3572293307439655e-13,4.305836890711251e-12
5.636,2.0995927711326695e-14,8.583816731336291e-13,8.587077255524677e-12,6.088819036284741e-14,3.3476885252211543e-13,4.293538627762338e-12
5.6370000000000005,2.0936349595327303e-14,8.55942699225987e-13,8.562555393022716e-12,6.071541382644919e-14,3.338176526981349e-13,4.281277696511358e-12
5.638000000000001,2.0876951084641154e-14,8.535110881875299e-13,8.538107953875794e-12,6.054315814545935e-14,3.3286932439313664e-13,4.269053976937898e-12
5.639,2.081773160604046e-14,8.510868164843026e-13,8.513734698857895e-12,6.037142165751732e-14,3.319238584288779e-13,4.256867349428948e-12
5.640000000000001,2.075869058822815e-14,8.486698606617408e-13,8.489435389554837e-12,6.020020270586166e-14,3.3098124565807887e-13,4.244717694777419e-12
5.641,2.069982746183153e-14,8.462601973444041e-13,8.465209788361554e-12,6.002949963931141e-14,3.300414769643176e-13,4.232604894180776e-12
5.642,2.064114165939496e-14,8.438578032356811e-13,8.44105765847902e-12,5.985931081224539e-14,3.291045432619156e-13,4.22052882923951e-12
5.643000000000001,2.058263261537337e-14,8.41462655117516e-13,8.416978763911482e-12,5.968963458458276e-14,3.281704354958312e-13,4.208489381955742e-12
5.644,2.0524299766125476e-14,8.390747298501367e-13,8.392972869463615e-12,5.952046932176387e-14,3.2723914464155337e-13,4.196486434731807e-12
5.6450000000000005,2.046614254990678e-14,8.366940043717576e-13,8.369039740737484e-12,5.935181339472968e-14,3.2631066170498545e-13,4.184519870368743e-12
5.646000000000001,2.0408160406863158e-14,8.343204556983228e-13,8.345179144129929e-12,5.918366517990313e-14,3.2538497772234587e-13,4.1725895720649635e-12
5.647,2.035035277902406e-14,8.319540609232233e-13,8.321390846829603e-12,5.901602305916978e-14,3.2446208376005716e-13,4.160695423414801e-12
5.648000000000001,2.029271911029566e-14,8.295947972170142e-13,8.297674616814099e-12,5.884888541985741e-14,3.235419709146356e-13,4.148837308407049e-12
5.649,2.0235258846454557e-14,8.272426418271569e-13,8.27403022284728e-12,5.868225065471821e-14,3.226246303125912e-13,4.13701511142364e-12
5.65,2.01779714351408e-14,8.248975720777308e-13,8.250457434476342e-12,5.851611716190831e-14,3.21710053110315e-13,4.125228717238171e-12
5.651000000000001,2.0120856325851582e-14,8.225595653691725e-13,8.226956022029094e-12,5.835048334496959e-14,3.2079823049397726e-13,4.113478011014547e-12
5.652,2.0063912969934492e-14,8.202285991780025e-13,8.203525756611148e-12,5.818534761281002e-14,3.1988915367942107e-13,4.101762878305573e-12
5.6530000000000005,2.0007140820581026e-14,8.179046510565495e-13,8.180166410103131e-12,5.802070837968499e-14,3.189828139120544e-13,4.090083205051566e-12
5.654000000000001,1.995053933282e-14,8.155876986326899e-13,8.156877755157941e-12,5.785656406517799e-14,3.180792024667491e-13,4.07843887757897e-12
5.655,1.9894107963511295e-14,8.132777196095821e-13,8.13365956519806e-12,5.769291309418276e-14,3.1717831064773703e-13,4.06682978259903e-12
5.656000000000001,1.9837846171338948e-14,8.109746917653837e-13,8.110511614412628e-12,5.752975389688296e-14,3.1628012978849966e-13,4.055255807206314e-12
5.657,1.9781753416805185e-14,8.086785929530078e-13,8.087433677754929e-12,5.736708490873503e-14,3.15384651251673e-13,4.0437168388774636e-12
5.658,1.9725829162223523e-14,8.063894010998381e-13,8.064425530939477e-12,5.720490457044823e-14,3.1449186642893693e-13,4.0322127654697386e-12
