"ma GeV","Br_Kplus","Br_K0star","Br_K1","Br_K2star","Br_Kstar892","Br_Kstar1410","Br_Kstar1680","Br_Piplus","Br_Total","P_B->a,FNAL (DUNE)","P_B->a,SPS (SHiP)","P_B->a,LHC"
1.9549999999999998,157011.50315307878,307734.0332790701,289466.42747355346,75342.71449285801,161704.76508703365,66945.60298642352,38255.953264761745,31105.16588430526,1.1275661656210846e6,0.0003523288327382555,0.4907167952782961,11820.501627438956
1.956,157021.00617693565,307769.21764517354,289423.56321421365,75308.01085400605,161701.11943912227,66919.34652227824,38235.7138372138,31100.091764898305,1.1274780694538415e6,0.0003523013054669344,0.49067845582631187,11819.578097698513
1.9569999999999999,157030.50920079256,307804.402011277,289380.69895487383,75273.30721515411,161697.47379121085,66893.09005813296,38215.474409665854,31095.015047590085,1.1273899706886972e6,0.00035227377738385125,0.49064011524372103,11818.654540723752
1.958,157040.01222464946,307839.5863773805,289337.83469553397,75238.60357630218,161693.8281432995,66866.83359398767,38195.234982117916,31089.935732374273,1.1273018693256453e6,0.000352246248489004,0.49060177353052087,11817.730956514606
1.9589999999999999,157049.51524850636,307874.7707434839,289294.97043619415,75203.89993745025,161690.1824953881,66840.57712984241,38174.99555456997,31084.85381924461,1.1272137653646797e6,0.0003522187187823907,0.49056343068670866,11816.807345071013
1.96,157059.01827236326,307909.9551095874,289252.1061768543,75169.1962985983,161686.5368474767,66814.32066569712,38154.756127022025,31079.76930819476,1.1271256588057938e6,0.0003521911882640093,0.4905250867122815,11815.8837063929
1.9609999999999999,157068.54565541155,307945.293117155,289208.9970962887,75134.3716490019,161682.85306387598,66787.9941846354,38134.46675556785,31074.682199218416,1.1270372037211547e6,0.00035216354884233205,0.4904865910594466,11814.956414049611
1.962,157078.07303845984,307980.6311247226,289165.8880157231,75099.54699940549,161679.16928027527,66761.66770357368,38114.177384113675,31069.592492309264,1.1269487460385826e6,0.0003521359086088827,0.4904480942759912,11814.02909447167
1.9629999999999999,157087.60042150813,308015.96913229016,289122.7789351574,75064.72234980909,161675.48549667455,66735.34122251197,38093.8880126595,31064.500187460977,1.126860285758072e6,0.00035210826756365955,0.490409596361913,11813.101747659022
1.964,157097.12780455642,308051.3071398578,289079.66985459183,75029.89770021269,161671.8017130738,66709.01474145027,38073.598641205324,31059.40528466719,1.1267718228796152e6,0.00035208062570666026,0.49037109731720857,11812.174373611584
1.9649999999999999,157106.65518760472,308086.64514742536,289036.5607740262,74995.0730506163,161668.11792947308,66682.68826038855,38053.30926975115,31054.307783921584,1.1266833574032069e6,0.0003520529830378831,0.49033259714187566,11811.2469723293
1.966,157116.20690908717,308122.13653341273,288993.20551996207,74960.12730945178,161664.39567666495,66656.2917499558,38032.96999605399,31049.2076852178,1.1265945413798061e6,0.0003520252308342366,0.49029394440849167,11810.315896192786
1.9669999999999999,157125.75863056962,308157.6279194,288949.8502658979,74925.18156828727,161660.6734238568,66629.89523952304,38012.63072235683,31044.104988549472,1.1265057227584408e6,0.0003519974778188081,0.4902552905444735,11809.384792821287
1.968,157135.31035205207,308193.1193053873,288906.49501183385,74890.23582712276,161656.95117104863,66603.49872909028,37992.29144865966,31038.99969391022,1.1264169015391048e6,0.0003519697239915959,0.4902166355498184,11808.453662214744
1.9689999999999999,157144.86207353452,308228.6106913746,288863.1397577697,74855.29008595823,161653.2289182405,66577.10221865753,37971.95217496249,31033.89180129367,1.1263280777217913e6,0.0003519419693525977,0.4901779794245236,11807.522504373084
1.97,157154.41379501694,308264.1020773619,288819.7845037055,74820.3443447937,161649.50666543233,66550.70570822478,37951.612901265325,31028.781310693434,1.1262392513064938e6,0.00035191421390181146,0.49013932216858613,11806.591319296238
1.9709999999999999,157163.9898337413,308299.746538007,288776.1817155504,74785.27743425168,161645.74560715296,66524.23915616232,37931.22376764178,31023.66822210312,1.1261500722746106e6,0.0003518863482694733,0.4901005114539106,11805.6564376692
1.972,157173.5658724657,308335.3909986521,288732.5789273953,74750.21052370963,161641.98454887362,66497.77260409985,37910.834634018225,31018.552535516326,1.1260608906447305e6,0.00035185848182534316,0.49006169960858675,11804.72152880684
1.9729999999999999,157183.14191119006,308371.0354592971,288688.97613924014,74715.1436131676,161638.22349059428,66471.30605203738,37890.44550039468,31013.43425092662,1.1259717064168479e6,0.0003518306145694192,0.49002288663261223,11803.7865927091
1.974,157192.71794991443,308406.6799199422,288645.373351085,74680.07670262556,161634.4624323149,66444.8394999749,37870.05636677112,31008.3133683276,1.125882519590956e6,0.00035180274650169934,0.4899840725259841,11802.851629375911
1.9749999999999999,157202.2939886388,308442.3243805873,288601.7705629299,74645.00979208353,161630.70137403553,66418.37294791243,37849.66723314757,31003.18988771283,1.1257933301670481e6,0.00035177487762218154,0.48994525728869937,11801.9166388072
1.976,157211.89432297257,308478.12156999746,288557.9188717169,74609.82163741603,161626.90117125126,66391.83634216173,37829.22828257642,30998.06380907588,1.1257037860071685e6,0.00035174689789887055,0.48990628767031974,11800.97792947035
1.9769999999999999,157221.49465730632,308513.91875940765,288514.0671805039,74574.63348274854,161623.10096846698,66365.299736411,37808.78933200526,30992.935132410297,1.1256142392492602e6,0.0003517189173637576,0.48986731692127805,11800.039192897846
1.978,157231.0949916401,308549.7159488178,288470.21548929083,74539.44532808104,161619.3007656827,66338.76313066029,37788.35038143411,30987.80385770962,1.1255246898933165e6,0.00035169093601684063,0.48982834504157136,11799.100429089616
1.9789999999999999,157240.69532597388,308585.513138228,288426.36379807786,74504.25717341354,161615.5005628984,66312.22652490957,37767.911430862965,30982.669984967408,1.1254351379393316e6,0.00035166295385811774,0.48978937203119716,11798.161638045603
1.98,157250.29566030763,308621.3103276381,288382.51210686483,74469.06901874606,161611.70036011413,66285.68991915885,37747.47248029181,30977.53351417717,1.1253455833872987e6,0.00035163497088758693,0.48975039789015246,11797.222819765731
1.9809999999999999,157259.9202681725,308657.2598563401,288338.4101351979,74433.75954831445,161607.86067099607,66259.08324786581,37726.98375642297,30972.394445332426,1.125255671928642e6,0.00035160687639500265,0.48971126842334506,11796.280259962343
1.982,157269.54487603728,308693.20938504214,288294.3081635309,74398.45007788282,161604.02098187804,66232.47657657278,37706.495032554114,30967.252778426704,1.1251657578719247e6,0.00035157878109060643,0.48967213782586166,11795.337672922962
1.9829999999999999,157279.1694839021,308729.1589137441,288250.20619186386,74363.1406074512,161600.18129275998,66205.86990527976,37686.00630868527,30962.108513453502,1.1250758412171397e6,0.00035155068497439617,0.4896330060976993,11794.39505864752
1.984,157288.79409176693,308765.1084424461,288206.1042201969,74327.83113701959,161596.3416036419,66179.26323398674,37665.517584816414,30956.96165040631,1.1249859219642808e6,0.00035152258804636974,0.489593873238855,11793.45241713595
1.9849999999999999,157298.41869963176,308801.0579711481,288162.0022485299,74292.52166658799,161592.50191452383,66152.65656269371,37645.02886094757,30951.812189278604,1.1248960001133415e6,0.0003514944903065252,0.48955473924932624,11792.509748388184
1.986,157308.06755849798,308837.15940460033,288117.6486105284,74257.09081191107,161588.62239442312,66125.97981421319,37624.490408111094,30946.66013006389,1.1248057191323494e6,0.00035146628034987584,0.4895154489663985,11791.563314808247
1.9869999999999999,157317.71641736416,308873.26083805255,288073.29497252684,74221.65995723418,161584.7428743224,66099.30306573266,37603.95195527463,30941.505472755623,1.124715435553263e6,0.0003514380695814041,0.48947615755278007,11790.616853991967
1.988,157327.3652762304,308909.36227150477,288028.94133452524,74186.22910255728,161580.86335422166,66072.62631725213,37583.413502438154,30936.34821734727,1.1246251493760769e6,0.00035140985800110816,0.48943686500846867,11789.670365939292
1.9889999999999999,157337.01413509657,308945.46370495704,287984.5876965237,74150.79824788038,161576.98383412094,66045.94956877161,37562.87504960169,30931.18836383228,1.1245348606007842e6,0.000351381645608986,0.4893975713334613,11788.723850650142
1.99,157346.66299396282,308981.56513840926,287940.2340585222,74115.36739320347,161573.10431402022,66019.2728202911,37542.33659676521,30926.025912204095,1.1244445692273783e6,0.00035135343240503544,0.4893582765277551,11787.777308124454
1.9909999999999999,157356.33608084384,309017.81799547607,287895.62735976523,74079.81508900631,161569.18461544256,65992.52598319108,37521.748459980605,30920.860862456153,1.1243539164461622e6,0.0003513251062725527,0.4893188244373698,11786.82697688841
1.992,157366.0091677249,309054.07085254294,287851.0206610083,74044.26278480915,161565.2649168649,65965.77914609105,37501.16032319599,30915.693214581894,1.124263261066819e6,0.0003512967793282374,0.4892793712162797,11785.87661841568
1.9929999999999999,157375.68225460593,309090.32370960974,287806.4139622514,74008.710480612,161561.3452182872,65939.03230899105,37480.57218641138,30910.522968574714,1.1241726030893435e6,0.0003512684515720877,0.4892399168644823,11784.926232706208
1.994,157385.35534148698,309126.5765666766,287761.8072634944,73973.15817641483,161557.42551970953,65912.28547189102,37459.984049626764,30905.350124428052,1.1240819425137283e6,0.0003512401230041014,0.4892004613819746,11783.975819759919
1.9949999999999999,157395.028428368,309162.8294237434,287717.20056473755,73937.60587221768,161553.50582113187,65885.53863479101,37439.39591284216,30900.174682135283,1.123991279339967e6,0.0003512117936242764,0.4891610047687537,11783.025379576744
1.996,157404.72571981477,309199.23317512986,287672.33940220834,73901.93205648076,161549.54559371155,65858.72169785725,37418.758137827535,30894.996641689824,1.12390025242472e6,0.0003511833505867194,0.4891213898552382,11782.071126218827
1.9969999999999999,157414.42301126153,309235.63692651625,287627.4782396792,73866.25824074382,161545.5853662912,65831.90476092351,37398.12036281291,30889.81600308503,1.1238092229113136e6,0.0003511549067373197,0.4890817738110037,11781.116845623885
1.998,157424.12030270827,309272.04067790275,287582.61707715,73830.58442500689,161541.62513887088,65805.08782398976,37377.48258779828,30884.63276631432,1.123718190799741e6,0.00035112646207607494,0.48904215663604733,11780.162537791848
1.9989999999999999,157433.81759415503,309308.44442928914,287537.75591462076,73794.91060926998,161537.66491145053,65778.27088705602,37356.84481278366,30879.446931371018,1.1236271560899962e6,0.00035109801660298347,0.4890025383303664,11779.20820272265
2.,157443.5148856018,309344.8481806756,287492.8947520916,73759.23679353305,161533.70468403018,65751.45395012226,37336.20703776903,30874.25849824851,1.123536118782072e6,0.0003510695703180429,0.4889629188939578,11778.25384041622
2.001,157453.2363576969,309381.4022473225,287447.7777141204,73723.44140754195,161529.70357450476,65724.56690236286,37315.51967095067,30869.067466940138,1.1234447153414402e6,0.000351041009628189,0.4889231401165948,11777.295639867387
2.002,157462.95782979202,309417.9563139694,287402.6606761493,73687.64602155086,161525.70246497932,65697.67985460346,37294.83230413231,30863.873837439256,1.123353309302616e6,0.000351012448126482,0.4888833602084985,11776.337412081186
2.003,157472.6793018871,309454.51038061635,287357.5436381781,73651.85063555973,161521.70135545387,65670.79280684404,37274.14493731393,30858.67760973917,1.1232619006655924e6,0.0003509838858129197,0.48884357916966586,11775.37915705754
2.004,157482.40077398223,309491.06444726326,287312.426600207,73616.05524956863,161517.70024592843,65643.90575908464,37253.45757049557,30853.478783833234,1.123170489430363e6,0.0003509553226875001,0.488803797000094,11774.420874796384
2.005,157492.12224607734,309527.61851391016,287267.30956223584,73580.25986357752,161513.69913640298,65617.01871132522,37232.77020367721,30848.27735971475,1.123079075596921e6,0.000350926758750221,0.48876401369978,11773.462565297643
2.006,157501.86787442942,309564.32226534875,287221.93522844336,73544.34285197318,161509.6567885866,65590.06154197513,37212.03329219909,30843.073337377024,1.1229872931803325e6,0.00035089807964234387,0.48872406999208073,11772.500391868063
2.007,157511.61350278152,309601.02601678733,287176.5608946509,73508.42584036881,161505.61444077024,65563.10437262504,37191.29638072096,30837.86671681335,1.122895508165518e6,0.00035086939972260307,0.4886841251536335,11771.538191200762
2.008,157521.35913113365,309637.7297682259,287131.18656085845,73472.50882876446,161501.57209295384,65536.14720327494,37170.55946924284,30832.65749801704,1.122803720552471e6,0.0003508407189909966,0.4886441791844354,11770.575963295665
2.009,157531.10475948572,309674.43351966445,287085.81222706597,73436.59181716012,161497.52974513746,65509.19003392487,37149.822557764724,30827.44568098136,1.1227119303411846e6,0.0003508120374475224,0.48860423208448356,11769.613708152709
2.01,157540.85038783783,309711.13727110304,287040.43789327354,73400.67480555577,161493.4873973211,65482.23286457477,37129.08564628661,30822.231265699575,1.122620137531652e6,0.0003507833550921783,0.48856428385377504,11768.651425771817
2.011,157550.62014757568,309747.9900237675,286994.8048345136,73364.63611638515,161489.40345207835,65455.20556310061,37108.2992380201,30817.014252164958,1.122527973627606e6,0.00035075455678151304,0.48852417412273413,11767.68525313292
2.012,157560.3899073135,309784.84277643205,286949.1717757537,73328.59742721458,161485.31950683566,65428.17826162644,37087.512829753614,30811.794640370772,1.1224358071253004e6,0.00035072575765897373,0.48848406326093075,11766.71905325595
2.013,157570.15966705134,309821.6955290965,286903.5387169938,73292.55873804398,161481.23556159294,65401.15096015229,37066.726421487125,30806.57243031024,1.1223436380247285e6,0.0003506969577245582,0.4884439512683619,11765.752826140835
2.014,157579.9294267892,309858.5482817611,286857.9056582339,73256.52004887337,161477.15161635022,65374.12365867813,37045.940013220636,30801.347621976616,1.1222514663258833e6,0.0003506681569782643,0.4884038381450244,11764.786571787501
2.015,157589.69918652705,309895.4010344256,286812.272599474,73220.48135970277,161473.06767110748,65347.09635720396,37025.15360495414,30796.12021536313,1.1221592920287582e6,0.00035063935542009,0.4883637238909156,11763.82029019588
2.016,157599.49305229366,309932.40204992413,286766.37937777594,73184.3209444701,161468.94176632664,65319.99891330879,37004.317748507914,30790.89021046299,1.1220667440630703e6,0.0003506104371022854,0.48832344701624825,11762.850091361981
2.017,157609.28691806033,309969.4030654226,286720.4861560779,73148.16052923744,161464.81586154582,65292.901469413606,36983.48189206169,30785.65760726942,1.121974193499089e6,0.00035058151797259617,0.48828316901080354,11761.879865289651
2.018,157619.08078382697,310006.40408092114,286674.5929343799,73112.00011400478,161460.68995676495,65265.80402551842,36962.646035615464,30780.422405775615,1.1218816403368074e6,0.00035055259803102006,0.4882428898745786,11760.909611978821
2.019,157628.87464959364,310043.4050964196,286628.69971268176,73075.8396987721,161456.56405198408,65238.70658162323,36941.810179169224,30775.184605974762,1.1217890845762184e6,0.000350523677277555,0.4882026096075703,11759.939331429414
2.02,157638.66851536027,310080.40611191816,286582.80649098376,73039.67928353944,161452.43814720324,65211.60913772804,36920.97432272301,30769.944207860066,1.121696526217316e6,0.00035049475571219895,0.48816232820977595,11758.96902364137
2.021,157648.486461307,310117.55459526024,286536.65165949403,73003.3970972579,161448.26991776918,65184.44154135609,36900.08906745295,30764.70121142467,1.121603591551322e6,0.00035046571656275575,0.48812188304313536,11757.994770950821
2.022,157658.30440725375,310154.70307860227,286490.4968280045,72967.11491097635,161444.10168833507,65157.27394498413,36879.20381218289,30759.455616661777,1.1215106542870007e6,0.00035043667660141723,0.4880814367457027,11757.020491021487
2.023,157668.12235320045,310191.85156194435,286444.3419965147,72930.8327246948,161439.93345890104,65130.10634861215,36858.31855691282,30754.207423564512,1.121417714424345e6,0.0003504076358281813,0.48804098931747497,11756.046183853294
2.024,157677.94029914722,310229.0000452864,286398.1871650251,72894.55053841326,161435.76522946695,65102.9387522402,36837.433301642755,30748.956632126043,1.121324771963348e6,0.0003503785942430457,0.48800054075844906,11755.07184944617
2.025,157687.75824509395,310266.14852862846,286352.03233353543,72858.26835213171,161431.5970000329,65075.77115586825,36816.5480463727,30743.703242339507,1.1212318269040028e6,0.00035034955184600836,0.48796009106862204,11754.097487800043
2.026,157697.60024487434,310303.4436264089,286305.6144364595,72821.86435337565,161427.38607779995,65048.53339720997,36795.613442392045,30738.44725419803,1.1211385028327184e6,0.0003503203910197043,0.4879194764327991,11753.119152895955
2.027,157707.44224465473,310340.7387241894,286259.19653938356,72785.46035461956,161423.175155567,65021.29563855169,36774.67883841138,30733.18866769474,1.121045176163072e6,0.00035029122938149413,0.487878860666169,11752.140790752717
2.028,157717.28424443514,310378.0338219698,286212.7786423076,72749.05635586349,161418.96423333403,64994.05787989342,36753.74423443073,30727.927482822746,1.120951846895057e6,0.0003502620669313758,0.48783824376872886,11751.162401370264
2.029,157727.12624421556,310415.3289197503,286166.3607452317,72712.65235710742,161414.75331110109,64966.82012123514,36732.80963045008,30722.66369957515,1.1208585150286665e6,0.0003502329036693471,0.4877976257404757,11750.183984748519
2.03,157736.96824399594,310452.62401753076,286119.94284815574,72676.24835835134,161410.54238886817,64939.58236257687,36711.875026469424,30717.39731794504,1.1207651805638932e6,0.00035020373959540585,0.48775700658140636,11749.205540887406
2.031,157746.83427075972,310490.0648160689,286073.2604206987,72639.72250930895,161406.28840263272,64912.2744320739,36690.891124659036,30712.128337925522,1.1206714643141276e6,0.0003501744562257064,0.48771622126950837,11748.223094697863
2.032,157756.7002975235,310527.505614607,286026.57799324166,72603.19666026658,161402.0344163973,64884.966501570954,36669.90722284865,30706.85675950966,1.1205777454659655e6,0.00035014517204409,0.4876754348267882,11747.240621268811
2.033,157766.5663242873,310564.9464131451,285979.8955657846,72566.67081122422,161397.7804301619,64857.658571068,36648.923321038266,30701.582582690513,1.1204840240194e6,0.00035011588705055456,0.48763464725324285,11746.258120600174
2.034,157776.43235105107,310602.38721168326,285933.2131383276,72530.14496218185,161393.52644392644,64830.350640565055,36627.93941922789,30696.305807461173,1.120390299974424e6,0.000350086601245098,0.4875938585488694,11745.275592691884
2.035,157786.29837781485,310639.82801022136,285886.53071087046,72493.61911313946,161389.27245769103,64803.04271006208,36606.9555174175,30691.02643381464,1.1202965733310312e6,0.00035005731462771806,0.48755306871366483,11744.293037543868
2.036,157796.18840420168,310677.4135336544,285839.58227917796,72456.97137966621,161384.9750331637,64775.664598412295,36585.922369436295,30685.744461743994,1.1202024620594566e6,0.00035002790782617295,0.48751211148827556,11743.306450261698
2.037,157806.07843058853,310714.9990570874,285792.63384748553,72420.32364619298,161380.67760863638,64748.28648676252,36564.889221455094,30680.459891242244,1.1201083481894506e6,0.00034999850021270006,0.4874711531320489,11742.31983573965
2.038,157815.96845697533,310752.58458052046,285745.685415793,72383.67591271974,161376.3801841091,64720.908375112725,36543.85607347389,30675.17272230243,1.1200142317210066e6,0.0003499690917872973,0.4874301936449821,11741.333193977658
2.039,157825.8584833622,310790.1701039535,285698.7369841005,72347.0281792465,161372.08275958177,64693.530263462926,36522.822925492685,30669.882954917553,1.1199201126541176e6,0.0003499396825499625,0.48738923302707204,11740.346524975648
2.04,157835.748509749,310827.75562738656,285651.78855240793,72310.38044577325,161367.7853350545,64666.15215181314,36501.78977751148,30664.59058908061,1.1198259909887763e6,0.00034991027250069344,0.4873482712783155,11739.35982873354
2.041,157845.66250788234,310865.48483571754,285604.5726335064,72273.61079744555,161363.4440948317,64638.703849975805,36480.70743580695,30659.295624784616,1.119731481779951e6,0.0003498807413563192,0.48730714087063465,11738.369069795583
2.042,157855.5765060157,310903.21404404845,285557.3567146047,72236.84114911786,161359.102854609,64611.25554813846,36459.62509410242,30653.99806202255,1.1196369699726591e6,0.0003498512094000062,0.4872660093321013,11737.378283617381
2.043,157865.490504149,310940.9432523794,285510.14079570316,72200.07150079013,161354.76161438623,64583.80724630112,36438.54275239787,30648.69790078737,1.1195424555668943e6,0.00034982167663175247,0.4872248766627124,11736.387470198868
2.044,157875.40450228236,310978.67246071034,285462.9248768015,72163.30185246243,161350.42037416346,64556.35894446378,36417.46041069335,30643.395141072073,1.1194479385626493e6,0.0003497921430515557,0.487183742862465,11735.396629539968
2.045,157885.31850041568,311016.4016690413,285415.70895789994,72126.53220413472,161346.07913394072,64528.91064262644,36396.378068988815,30638.08978286959,1.1193534189599173e6,0.0003497626086594137,0.48714260793135605,11734.405761640606
2.046,157895.2564418964,311054.2734561389,285368.2240596361,72089.64061430412,161341.69369747673,64501.39214182743,36375.24658680771,30632.781826172893,1.1192585088242607e6,0.0003497329522380608,0.4871013030403183,11733.410799706491
2.047,157905.1943833771,311092.1452432366,285320.73916137224,72052.74902447351,161337.30826101275,64473.87364102842,36354.11510462662,30627.4712709749,1.1191635960901023e6,0.0003497032950047582,0.48705999701841257,11732.415810531762
2.048,157915.13232485778,311130.0170303342,285273.2542631084,72015.85743464292,161332.9228245488,64446.3551402294,36332.983622445514,30622.158117268562,1.1190686807574357e6,0.00034967363695950375,0.48701868986563607,11731.420794116351
2.049,157925.0702663385,311167.88881743187,285225.76936484466,71978.96584481234,161328.5373880848,64418.836639430396,36311.852140264426,30616.84236504677,1.1189737628262537e6,0.0003496439781022952,0.4869773815819856,11730.425750460185
2.05,157935.0082078192,311205.76060452947,285178.28446658084,71942.07425498174,161324.15195162082,64391.31813863139,36290.72065808333,30611.524014302475,1.1188788422965494e6,0.0003496143184331305,0.4869360721674583,11729.430679563187
2.0509999999999997,157944.97006371917,311243.77379608084,285130.52908756153,71905.06070082998,161319.72193519917,64363.72943036857,36269.54008948259,30606.20306502855,1.1187835281682706e6,0.0003495845357768361,0.4868945914588314,11728.431482493615
2.052,157954.93191961912,311281.7869876323,285082.7737085422,71868.0471466782,161315.29191877748,64336.14072210572,36248.359520881844,30600.8795172179,1.1186882114414547e6,0.00034955475230858085,0.4868531096193211,11727.43225818306
2.053,157964.89377551904,311319.80017918366,285035.0183295229,71831.03359252645,161310.8619023558,64308.55201384289,36227.17895228111,30595.55337086341,1.1185928921160954e6,0.0003495249680283628,0.48681162664892474,11726.433006631452
2.054,157974.85563141902,311357.81337073504,284987.2629505037,71794.0200383747,161306.43188593417,64280.963305580066,36205.99838368036,30590.224625957937,1.1184975701921848e6,0.0003494951829361795,0.48677014254763884,11725.433727838714
2.0549999999999997,157984.81748731897,311395.8265622865,284939.50757148437,71757.00648422293,161302.00186951246,64253.37459731724,36184.81781507962,30584.89328249438,1.1184022456697163e6,0.00034946539703202887,0.48672865731546056,11724.434421804772
2.056,157994.80322817474,311433.979913701,284891.48020101525,71719.87094681719,161297.52688621642,64225.71567336574,36163.588214937314,30579.55934046557,1.118306524404693e6,0.0003494354871583539,0.4866869994209224,11723.430956639279
2.057,158004.78896903052,311472.1332651155,284843.45283054607,71682.73540941146,161293.05190292033,64198.05674941426,36142.358614795,30574.22279986434,1.1182108005410973e6,0.00034940557647270714,0.48664534039548557,11722.427464232433
2.058,158014.7747098863,311510.28661653004,284795.42546007695,71645.59987200571,161288.5769196242,64170.397825462765,36121.1290146527,30568.883660683554,1.1181150740789222e6,0.00034937566497508625,0.48660368023914696,11721.423944584158
2.0589999999999997,158024.76045074203,311548.4399679446,284747.3980896078,71608.46433459995,161284.10193632817,64142.738901511286,36099.899414510386,30563.541922916043,1.11801934501816e6,0.000349345752665489,0.4865620189519033,11720.420397694377
2.06,158034.7461915978,311586.59331935906,284699.37071913865,71571.3287971942,161279.62695303207,64115.07997755979,36078.66981436808,30558.19758655461,1.1179236133588043e6,0.0003493158395439133,0.48652035653375164,11719.416823563019
2.061,158044.75578740393,311624.88551362226,284651.0698371628,71534.071261543,161275.10661271596,64087.35082997765,36057.39123839458,30552.850651592053,1.1178274817324122e6,0.0003492858014452645,0.48647852004994585,11718.409056497227
2.062,158054.76538321006,311663.1777078854,284602.76895518694,71496.81372589181,161270.58627239993,64059.621682395526,36036.112662421074,30547.50111802119,1.1177313475074118e6,0.0003492557625346327,0.4864366824352257,11717.401262189702
2.0629999999999997,158064.77497901616,311701.4699021486,284554.468073211,71459.5561902406,161266.06593208382,64031.89253481339,36014.83408644758,30542.148985834818,1.1176352106837959e6,0.0003492257228120155,0.486394843689588,11716.39344064037
2.064,158074.7845748223,311739.7620964117,284506.16719123523,71422.2986545894,161261.54559176776,64004.16338723125,35993.55551047406,30536.79425502567,1.1175390712615573e6,0.00034919568227741074,0.48635300381302976,11715.385591849159
2.065,158084.7941706284,311778.05429067486,284457.8663092593,71385.04111893818,161257.02525145165,63976.43423964911,35972.27693450057,30531.436925586575,1.1174429292406887e6,0.0003491656409308162,0.48631116280554776,11714.37771581599
2.066,158094.82759083092,311816.4839361527,284409.2903862953,71347.66157404792,161252.45916071135,63948.634860782695,35950.94943924988,30526.07699751028,1.1173463839455813e6,0.0003491354735737522,0.486269146293117,11713.365612178319
2.0669999999999997,158104.86101103344,311854.91358163045,284360.7144633313,71310.28202915765,161247.89306997103,63920.83548191627,35929.62194399919,30520.71447078952,1.117249836051829e6,0.0003491053054046937,0.486227128649756,11712.353481298534
2.068,158114.894431236,311893.3432271083,284312.1385403672,71272.90248426737,161243.32697923074,63893.036103049846,35908.29444874851,30515.349345417042,1.117153285559425e6,0.00034907513642363857,0.48618510987546176,11711.341323176564
2.069,158124.92785143855,311931.7728725861,284263.56261740316,71235.5229393771,161238.76088849042,63865.236724183414,35886.96695349782,30509.981621385574,1.117056732468362e6,0.0003490449666305846,0.48614308997023115,11710.329137812334
2.07,158134.96127164108,311970.2025180639,284214.98669443914,71198.14339448683,161234.1947977501,63837.437345317,35865.639458247126,30504.61129868786,1.1169601767786327e6,0.0003490147960255294,0.48610106893406096,11709.316925205763
2.0709999999999997,158145.0184851309,312008.76814625505,284166.13419151877,71160.6418334186,161229.58255989247,63809.56772780671,35844.26310112838,30499.23837731658,1.1168632144224674e6,0.00034898449835005024,0.48605887091665784,11708.300449433613
2.072,158155.07569862067,312047.3337744463,284117.28168859833,71123.14027235034,161224.9703220348,63781.6981102964,35822.88674400962,30493.86285726447,1.1167662494676209e6,0.0003489541998625652,0.48601667176830865,11707.283946418966
2.073,158165.1329121105,312085.89940263744,284068.42918567784,71085.63871128212,161220.35808417716,63753.8284927861,35801.51038689088,30488.48473852421,1.1166692819140863e6,0.00034892390056307225,0.4859744714890104,11706.26741616175
2.074,158175.19012560032,312124.46503082855,284019.57668275747,71048.1371502139,161215.74584631948,63725.95887527581,35780.134029772125,30483.104021088497,1.1165723117618563e6,0.00034889360045156897,0.4859322700787599,11705.250858661893
2.0749999999999997,158185.24733909013,312163.0306590198,283970.72417983704,71010.63558914566,161211.13360846185,63698.08925776552,35758.75767265338,30477.720704949985,1.1164753390109232e6,0.00034886329952805295,0.4858900675375538,11704.234273919312
2.076,158195.3283141961,312201.7307222571,283921.5935484427,70973.01200907298,161206.4748234756,63670.149394551496,35737.332511942455,30472.33479010133,1.1163779561140395e6,0.0003488328704468746,0.48584768650083004,11703.213389534701
2.077,158205.40928930207,312240.43078549433,283872.46291704837,70935.38842900032,161201.81603848943,63642.20953133749,35715.907351231544,30466.94627653524,1.1162805706184388e6,0.00034880244055367915,0.48580530433314456,11702.19247790722
2.078,158215.49026440806,312279.1308487317,283823.332285654,70897.76484892765,161197.15725350325,63614.26966812347,35694.482190520626,30461.555164244313,1.116183182524113e6,0.0003487720098484642,0.48576292103449403,11701.171539036783
2.0789999999999997,158225.571239514,312317.83091196895,283774.2016542596,70860.14126885498,161192.498468517,63586.32980490946,35673.057029809715,30456.161453221197,1.1160857918310552e6,0.00034874157833122743,0.48572053660487524,11700.15057292332
2.08,158235.65221462,312356.53097520623,283725.07102286525,70822.51768878229,161187.83968353082,63558.38994169543,35651.63186909879,30450.765143458524,1.1159883985392575e6,0.00034871114600196657,0.4856781510442849,11699.129579566745
2.081,158245.75691910225,312395.3638443043,283675.6607048666,70784.77209104913,161183.1339480554,63530.379826023454,35630.15796395017,30445.36623494892,1.1158905915323002e6,0.0003486805843997781,0.4856355854348571,11698.10424915141
2.082,158255.86162358453,312434.19671340234,283626.2503868679,70747.026493316,161178.42821257995,63502.36971035148,35608.684058801555,30439.964727684965,1.1157927819265886e6,0.00034865002198556093,0.48559301869445143,11697.078891492816
2.0829999999999997,158265.96632806674,312473.0295825004,283576.84006886923,70709.28089558287,161173.72247710454,63474.35959467949,35587.21015365294,30434.56062165928,1.1156949697221157e6,0.0003486194587593129,0.48555045082306475,11696.053506590884
2.084,158276.071032549,312511.86245159846,283527.4297508706,70671.53529784971,161169.0167416291,63446.34947900751,35565.7362485043,30429.153916864438,1.1155971549188732e6,0.00034858889472103147,0.48550788182069365,11695.028094445533
