"ma GeV","Br_Kplus","Br_K0star","Br_K1","Br_K2star","Br_Kstar892","Br_Kstar1410","Br_Kstar1680","Br_Piplus","Br_Total","P_B->a,FNAL (DUNE)","P_B->a,SPS (SHiP)","P_B->a,LHC"
2.59,0.10116919835667816,0.20401517226176644,0.15407267977797037,0.02996426459236189,0.0969563373419247,0.029290892670956685,0.01451600856911407,0.016882554913068216,0.6468671084838405,2.0212555166848674e-10,2.815165656121674e-7,0.0067812372716577985
2.5909999999999997,0.10117673242226585,0.20402248856373703,0.154018245923557,0.029933976560268763,0.09694868104118624,0.029269224471470304,0.01450002971512762,0.016878404899351027,0.646747783596964,2.0208826640808107e-10,2.814646354213988e-7,0.006779986365003695
2.592,0.10118426648785354,0.20402980486570768,0.15396381206914367,0.02990368852817562,0.09694102474044781,0.029247556271983915,0.014484050861141158,0.016874253278676282,0.6466284571031298,2.020509806455518e-10,2.814127045312821e-7,0.006778735441503531
2.593,0.10119180055344124,0.20403712116767822,0.15390937821473027,0.029873400496082492,0.09693336843970939,0.02922588807249753,0.014468072007154708,0.016870100051034616,0.6465091290023285,2.0201369438089608e-10,2.8136077294181336e-7,0.006777484501157211
2.594,0.10119933461902893,0.20404443746964887,0.15385494436031694,0.029843112463989366,0.09692571213897096,0.029204219873011153,0.014452093153168255,0.01686594521641662,0.6463897992945511,2.0197640761411105e-10,2.8130884065298865e-7,0.006776233543964639
2.5949999999999998,0.10120686868461662,0.20405175377161947,0.1538005105059036,0.02981282443189624,0.09691805583823251,0.029182551673524775,0.014436114299181804,0.01686178877481289,0.6462704679797878,2.0193912034519365e-10,2.812569076648037e-7,0.006774982569925713
2.596,0.10121441236041072,0.2040583395534094,0.15374576482992316,0.029782483619883247,0.09691032911046353,0.029160841782767746,0.014420114158082137,0.016857630726213987,0.6461499161411539,2.019014517010951e-10,2.8120444350463023e-7,0.006773718800890945
2.597,0.10122195603620482,0.20406492533519938,0.15369101915394276,0.029752142807870276,0.09690260238269456,0.029139131892010724,0.014404114016982475,0.016853471070610505,0.6460293626955155,2.0186378255485837e-10,2.8115197864508836e-7,0.006772455015009629
2.598,0.10122949971199892,0.2040715111169893,0.15363627347796235,0.029721801995857302,0.09689487565492556,0.02911742200125371,0.014388113875882815,0.016849309807992978,0.645908807642863,2.0182611290648047e-10,2.81099513086174e-7,0.006771191212281662
2.5989999999999998,0.101237043387793,0.20407809689877923,0.15358152780198195,0.02969146118384432,0.0968871489271566,0.02909571211049669,0.014372113734783153,0.016845146938351947,0.645788250983187,2.017884427559585e-10,2.8104704682788304e-7,0.006769927392706947
2.6,0.10124458706358712,0.2040846826805692,0.15352678212600152,0.029661120371831332,0.09687942219938761,0.029074002219739662,0.014356113593683485,0.016840982461677916,0.6456676927164778,2.0175077210328935e-10,2.809945798702112e-7,0.006768663556285382
2.601,0.10125214025702067,0.20409051835436176,0.15347172279869262,0.02963072732053791,0.09687162442701934,0.02905225069029118,0.01434009233132303,0.016836816377961406,0.6455458925572078,2.0171271339839792e-10,2.8094157244089686e-7,0.006767386700855723
2.602,0.10125969345045423,0.2040963540281543,0.15341666347138366,0.029600334269244494,0.09686382665465107,0.029030499160842698,0.014324071068962572,0.01683264868719291,0.645424090790886,2.0167465419135352e-10,2.8088856431219363e-7,0.006766109828579017
2.6029999999999998,0.10126724664388781,0.20410218970194685,0.15336160414407474,0.02956994121795107,0.0968560288822828,0.029008747631394216,0.014308049806602116,0.016828479389362896,0.6453022874175025,2.0163659448215308e-10,2.808355554840971e-7,0.006764832939455163
2.604,0.10127479983732136,0.2041080253757394,0.15330654481676578,0.029539548166657634,0.09684823110991453,0.028986996101945724,0.014292028544241652,0.016824308484461835,0.6451804824370481,2.015985342707937e-10,2.8078254595660335e-7,0.006763556033484063
2.605,0.10128235303075492,0.20411386104953194,0.15325148548945686,0.029509155115364217,0.09684043333754623,0.028965244572497238,0.014276007281881196,0.016820135972480173,0.6450586758495129,2.0156047355727234e-10,2.8072953572970804e-7,0.006762279110665615
2.606,0.10128991564803444,0.20411892675916055,0.15319611067030142,0.029478710374040484,0.09683256389731296,0.0289434514581097,0.014259965066583067,0.016815961853408334,0.6449356057269511,2.015220180289413e-10,2.8067597561236915e-7,0.006760988941956775
2.6069999999999998,0.10129747826531396,0.20412399246878915,0.15314073585114604,0.029448265632716755,0.09682469445707967,0.02892165834372216,0.014243922851284934,0.01681178612723674,0.6448125339972894,2.014835619984423e-10,2.806224147956204e-7,0.006759698756400386
2.608,0.10130504088259351,0.20412905817841775,0.1530853610319906,0.029417820891393012,0.0968168250168464,0.02889986522933461,0.014227880635986798,0.016807608793955812,0.6446894606605186,2.014451054657724e-10,2.805688532794577e-7,0.006758408553996349
2.609,0.10131260349987303,0.20413412388804633,0.15302998621283523,0.029387376150069283,0.09680895557661309,0.028878072114947067,0.014211838420688665,0.01680342985355591,0.6445663857166286,2.014066484309285e-10,2.805152910638768e-7,0.006757118334744562
2.61,0.10132016611715255,0.2041391895976749,0.15297461139367985,0.029356931408745558,0.09680108613637982,0.02885627900055953,0.014195796205390536,0.01679924930602744,0.6444433091656101,2.013681908939077e-10,2.8046172814887354e-7,0.006755828098644925
2.6109999999999998,0.10132773806324312,0.2041434652221294,0.15291891923137438,0.029326435535332922,0.09679314439926053,0.028834444356178667,0.014179733207988146,0.016795067151360737,0.6443189471668679,2.013293316950511e-10,2.804076058070209e-7,0.006754524386939711
2.612,0.1013353100093337,0.20414774084658385,0.15286322706906888,0.029295939661920272,0.09678520266214122,0.028812609711797794,0.014163670210585748,0.016790883389546155,0.6441945835609776,2.0129047199401144e-10,2.8035348276573745e-7,0.006753220658386442
2.613,0.10134288195542428,0.2041520164710383,0.15280753490676338,0.02926544378850763,0.09677726092502194,0.028790775067416938,0.014147607213183356,0.016786698020574035,0.6440702183479299,2.0125161179078586e-10,2.802993590250191e-7,0.006751916912985019
2.614,0.10135045390151483,0.20415629209549274,0.1527518427444579,0.02923494791509499,0.09676931918790264,0.028768940423036075,0.014131544215780967,0.016782511044434668,0.6439458515277148,2.0121275108537118e-10,2.802452345848615e-7,0.006750613150735341
2.6149999999999998,0.1013580258476054,0.20416056771994723,0.15269615058215244,0.029204452041682354,0.09676137745078334,0.02874710577865521,0.014115481218378577,0.016778322461118378,0.6438214831003228,2.0117388987776447e-10,2.801911094452605e-7,0.006749309371637305
2.616,0.10136560702621558,0.20416403287725537,0.15264013921457947,0.029173905602894352,0.09675336278194278,0.028725229660440454,0.014099397612256046,0.01677413227061544,0.6436958070461996,2.0113462007808224e-10,2.8013641522650607e-7,0.00674799188442672
2.617,0.10137318820482578,0.20416749803456358,0.1525841278470065,0.029143359164106365,0.09674534811310224,0.028703353542225703,0.014083314006133522,0.01676994047291612,0.6435701293848799,2.0109534977620186e-10,2.8008172030829977e-7,0.006746674380367574
2.618,0.10138076938343597,0.20417096319187175,0.1525281164794335,0.02911281272531838,0.09673733344426169,0.02868147742401095,0.014067230400011002,0.016765747068010685,0.643444450116354,2.0105607897212028e-10,2.8002702469063726e-7,0.006745356859459763
2.6189999999999998,0.10138835056204613,0.20417442834917993,0.15247210511186057,0.02908226628653039,0.09672931877542112,0.028659601305796204,0.014051146793888478,0.01676155205588938,0.6433187692406123,2.010168076658345e-10,2.799723283735145e-7,0.006744039321703188
2.62,0.10139593174065634,0.2041778935064881,0.15241609374428758,0.029051719847742387,0.09672130410658056,0.02863772518758144,0.014035063187765947,0.01675735543654241,0.6431930867576449,2.0097753585734142e-10,2.7991763135692705e-7,0.006742721767097744
2.621,0.101403522054223,0.20418052755798516,0.15235976129848924,0.029021123419146016,0.09671321586530962,0.0286158076529267,0.014018959148899255,0.016753157209960005,0.643066074206939,2.0093784844466645e-10,2.798623554948599e-7,0.006741390269126183
2.622,0.10141111236778964,0.20418316160948222,0.1523034288526909,0.02899052699054964,0.0967051276240387,0.02859389011827195,0.014002855110032561,0.01674895737613235,0.6429390600489879,2.0089816052977813e-10,2.7980707893331956e-7,0.006740058754305551
2.6229999999999998,0.1014187026813563,0.20418579566097927,0.15224709640689257,0.02895993056195327,0.09669703938276775,0.02857197258361721,0.013986751071165867,0.01674475593504964,0.6428120442837818,2.0085847211267334e-10,2.797518016723019e-7,0.006738727222635742
2.624,0.10142629299492296,0.20418842971247636,0.15219076396109424,0.028929334133356882,0.0966889511414968,0.028550055048962457,0.013970647032299164,0.01674055288670202,0.6426850269113108,2.00818783193349e-10,2.796965237118025e-7,0.006737395674116654
2.625,0.1014338833084896,0.20419106376397342,0.1521344315152959,0.02889873770476051,0.09668086290022586,0.028528137514307713,0.013954542993432472,0.016736348231079654,0.642558007931565,2.0077909377180202e-10,2.7964124505181713e-7,0.006736064108748183
2.626,0.10144148265816243,0.2041928458189695,0.15207777610744871,0.028868091870857784,0.09667270043988116,0.028506178621862496,0.013938418700431322,0.016732141968172683,0.6424296361857861,2.0073898165357264e-10,2.7958537766805413e-7,0.0067347183620628335
2.627,0.10144908200783524,0.20419462787396558,0.15202112069960155,0.028837446036955053,0.09666453797953647,0.028484219729417278,0.01392229440743017,0.01672793409797121,0.6423012628327126,2.0069886903311442e-10,2.7952950958479656e-7,0.0067333725985278935
2.628,0.10145668135750809,0.20419640992896168,0.15196446529175434,0.02880680020305231,0.09665637551919178,0.028462260836972047,0.01390617011442901,0.016723724620465365,0.6421728878723346,2.006587559104243e-10,2.7947364080204006e-7,0.006732026818143259
2.629,0.1014642807071809,0.2041981919839578,0.15190780988390717,0.028776154369149584,0.09664821305884709,0.02844030194452683,0.01389004582142786,0.01671951353564521,0.6420445113046424,2.006186422854992e-10,2.7941777131978036e-7,0.006730681020908827
2.63,0.10147188005685373,0.20419997403895387,0.15185115447606,0.028745508535246853,0.0966400505985024,0.028418343052081612,0.01387392152842671,0.016715300843500838,0.641916133129626,2.0057852815833607e-10,2.7936190113801327e-7,0.006729335206824496
2.631,0.10147948834247959,0.20420088295981187,0.1517941742114513,0.028714813889556847,0.09663181326644547,0.028396342861772544,0.013857777162577278,0.016711086544022303,0.6417863792381172,2.0053798416319644e-10,2.7930543224442865e-7,0.006727974970829031
2.632,0.10148709662810548,0.2042017918806699,0.15173719394684257,0.028684119243866824,0.09662357593438857,0.02837434267146347,0.013841632796727841,0.016706870637199642,0.6416566237392644,2.0049743966581255e-10,2.7924896265132785e-7,0.006726614717983457
2.633,0.10149470491373133,0.2042027008015279,0.15168021368223383,0.02865342459817682,0.09661533860233167,0.0283523424811544,0.013825488430878413,0.01670265312302289,0.6415268666330572,2.0045689466618118e-10,2.7919249235870653e-7,0.0067252544482876665
2.634,0.10150231319935721,0.20420360972238588,0.15162323341762515,0.028622729952486815,0.09660710127027475,0.028330342290845332,0.013809344065028982,0.016698434001482073,0.6413971079194862,2.0041634916429934e-10,2.791360213665604e-7,0.006723894161741559
2.635,0.10150992148498308,0.20420451864324388,0.15156625315301642,0.02859203530679681,0.09659886393821783,0.028308342100536267,0.013793199699179552,0.016694213272567166,0.6412673475985409,2.0037580316016375e-10,2.7907954967488503e-7,0.0067225338583450246
2.636,0.10151753860509026,0.20420453305087916,0.1515089461260221,0.028561292451938003,0.09659055107575336,0.028286300673588973,0.01377703544448798,0.016689990936268162,0.6411361883640279,2.0033482003969793e-10,2.7902246917602496e-7,0.006721158889857778
2.637,0.10152515572519744,0.20420454745851438,0.15145163909902778,0.028530549597079215,0.09658223821328887,0.028264259246641697,0.013760871189796416,0.016685766992575034,0.641005027522121,2.002938364169723e-10,2.7896538797762707e-7,0.006719783904519899
2.638,0.10153277284530461,0.2042045618661496,0.15139433207203348,0.028499806742220423,0.09657392535082442,0.028242217819694417,0.013744706935104848,0.01668154144147773,0.6408738650728095,2.0025285229198346e-10,2.7890830607968674e-7,0.006718408902331278
2.639,0.10154038996541179,0.20420457627378485,0.15133702504503915,0.028469063887361635,0.09656561248835994,0.028220176392747136,0.013728542680413283,0.016677314282966177,0.6407427010160839,2.0021186766472844e-10,2.7885122348219974e-7,0.006717033883291812
2.64,0.10154800708551896,0.20420459068142013,0.15127971801804485,0.028438321032502833,0.09655729962589546,0.02819813496579985,0.01371237842572171,0.0166730855170303,0.640611535351934,2.0017088253520408e-10,2.787941401851617e-7,0.006715658847401396
2.641,0.10155563293730106,0.2042036889612321,0.1512220823121093,0.028407530580275876,0.09654891056820891,0.028176052364761273,0.013696194468958518,0.01666885514366001,0.640478947336507,2.0012945296580515e-10,2.787364378808479e-7,0.006714268900718071
2.642,0.10156325878908315,0.20420278724104413,0.15116444660617376,0.02837674012804892,0.09654052151052238,0.0281539697637227,0.013680010512195327,0.016664623162845196,0.6403463577136356,2.0008802289413058e-10,2.786787348769742e-7,0.006712878937183585
2.643,0.10157088464086525,0.20420188552085608,0.1511068109002382,0.028345949675821963,0.09653213245283583,0.028131887162684124,0.013663826555432135,0.01666038957457572,0.6402137664833093,2.0004659232017713e-10,2.786210311735362e-7,0.006711488956797829
2.644,0.10157851049264736,0.20420098380066812,0.15104917519430267,0.02831515922359499,0.09652374339514928,0.028109804561645545,0.013647642598668934,0.01665615437884144,0.6400811736455183,2.0000516124394167e-10,2.785633267705296e-7,0.0067100989595606985
2.645,0.10158613634442945,0.2042000820804801,0.1509915394883671,0.028284368771368033,0.09651535433746274,0.02808772196060697,0.013631458641905741,0.01665191757563222,0.6399485792002524,1.9996372966542108e-10,2.785056216679499e-7,0.006708708945472087
2.646,0.10159377082372913,0.20419824238872844,0.15093357317598421,0.028253531342838673,0.09650688841355735,0.028065598249368,0.013615255172650935,0.016647679164937864,0.6398145387317946,1.999218462502998e-10,2.78447287256077e-7,0.00670730377243315
2.647,0.10160140530302877,0.20419640269697678,0.15087560686360132,0.028222693914309316,0.09649842248965199,0.028043474538129026,0.013599051703396127,0.016643439146748186,0.6396804966558414,1.9987996233288692e-10,2.783889521446222e-7,0.006705898582542517
2.648,0.10160903978232845,0.20419456300522515,0.1508176405512184,0.02819185648577995,0.0964899565657466,0.02802135082689005,0.013582848234141314,0.01663919752105299,0.639546452972383,1.9983807791317945e-10,2.783306163335811e-7,0.006704493375800086
2.649,0.1016166742616281,0.20419272331347346,0.15075967423883554,0.02816101905725059,0.09648149064184126,0.027999227115651077,0.01356664476488651,0.016634954287842046,0.6394124076814085,1.9979619299117392e-10,2.78272279822949e-7,0.006703088152205742
2.65,0.10162430874092777,0.20419088362172183,0.15070170792645263,0.02813018162872123,0.09647302471793588,0.027977103404412108,0.013550441295631701,0.016630709447105128,0.6392783607829082,1.9975430756686733e-10,2.7821394261272167e-7,0.006701682911759385
2.651,0.10163195174222031,0.20418808389235635,0.15064340906914916,0.028099297854303797,0.09646448125056889,0.027954938648230676,0.013534218506320915,0.016626462998831963,0.639142843961982,1.9971196283820386e-10,2.7815496569225456e-7,0.00670026226182225
2.652,0.10163959474351288,0.2041852841629909,0.1505851102118456,0.028068414079886344,0.0964559377832019,0.02793277389204923,0.013517995717010123,0.016622214943012307,0.6390073255335093,1.9966961760723285e-10,2.7809598807218323e-7,0.0066988415950328855
2.653,0.10164723774480541,0.20418248443362536,0.1505268113545421,0.028037530305468912,0.09644739431583495,0.027910609135867796,0.013501772927699338,0.01661796527963586,0.6388718054974797,1.9962727187395108e-10,2.780370097525032e-7,0.00669742091139118
2.654,0.10165488074609796,0.20417968470425987,0.15046851249723858,0.028006646531051477,0.09643885084846796,0.02788844437968636,0.013485550138388551,0.01661371400869233,0.638736283853883,1.9958492563835533e-10,2.7797803073320994e-7,0.006696000210897028
2.655,0.10166252374739052,0.20417688497489442,0.1504102136399351,0.027975762756634045,0.09643030738110098,0.02786627962350493,0.013469327349077766,0.01660946113017139,0.638600760602709,1.995425789004424e-10,2.7791905101429896e-7,0.0066945794935503195
2.656,0.10167017516376725,0.2041731029268502,0.1503515802882554,0.027944833276175075,0.0964216856867191,0.027844073889029534,0.013453085435049191,0.016605206644062703,0.6384637433099084,1.9949976532168376e-10,2.7785942108847216e-7,0.006693143113866433
2.657,0.10167782658014397,0.20416932087880602,0.15029294693657577,0.027913903795716122,0.09641306399233723,0.02782186815455415,0.013436843521020623,0.01660095055035595,0.6383267244095099,1.9945695124060154e-10,2.7779979046301875e-7,0.006691706717329775
2.658,0.1016854779965207,0.20416553883076183,0.15023431358489614,0.02788297431525717,0.09640444229795536,0.027799662420078766,0.013420601606992053,0.016596692849040737,0.6381897039015028,1.9941413665719236e-10,2.77740159137934e-7,0.006690270303940235
2.659,0.10169312941289745,0.2041617567827176,0.15017568023321648,0.027852044834798213,0.09639582060357349,0.027777456685603386,0.013404359692963485,0.01659243354010669,0.6380526817858768,1.9937132157145303e-10,2.776805271132136e-7,0.006688833873697705
2.66,0.10170078082927418,0.20415797473467343,0.1501170468815368,0.027821115354339246,0.09638719890919163,0.02775525095112799,0.01338811777893491,0.01658817262354341,0.6379156580626216,1.9932850598338034e-10,2.7762089438885295e-7,0.006687397426602076
2.661,0.10170844055242549,0.20415318787964132,0.15005807707503022,0.02779014081720164,0.09637849829786595,0.027733004306421633,0.013371856938477188,0.016583910099340505,0.6377771159664039,1.9928521595168748e-10,2.77560600868579e-7,0.006685945062099006
2.662,0.10171610027557679,0.20414840102460916,0.1499991072685236,0.027759166280064026,0.0963697976865403,0.027710757661715275,0.013355596098019472,0.016579645967487507,0.6376385722625361,1.9924192541765476e-10,2.775003066486557e-7,0.006684492680742619
2.663,0.10172375999872811,0.20414361416957705,0.14994013746201704,0.027728191742926418,0.09636109707521463,0.02768851101700892,0.013339335257561752,0.016575380227974005,0.6375000269510079,1.9919863438127892e-10,2.774400117290787e-7,0.006683040282532807
2.664,0.10173141972187941,0.2041388273145449,0.14988116765551043,0.027697217205788795,0.09635239646388898,0.02766626437230256,0.013323074417104026,0.016571112880789517,0.6373614800318086,1.9915534284255658e-10,2.773797161098431e-7,0.006681587867469457
2.665,0.10173907944503073,0.20413404045951278,0.14982219784900383,0.027666242668651187,0.0963436958525633,0.027644017727596202,0.013306813576646306,0.016566843925923568,0.6372229315049279,1.991120508014846e-10,2.7731941979094466e-7,0.0066801354355524615
2.666,0.10174674736522903,0.20412822611019482,0.14976288961621304,0.02763522373379841,0.09633491562792318,0.027621730242160664,0.013290534011047305,0.016562573363365685,0.6370828400699321,1.9906827665033175e-10,2.7725845199843445e-7,0.006678666829021113
2.667,0.10175441528542731,0.20412241176087692,0.14970358138342227,0.02760420479894564,0.09632613540328305,0.027599442756725132,0.013274254445448306,0.01655830119310531,0.636942747027234,1.9902450199682272e-10,2.7719748350625227e-7,0.0066771982056359
2.668,0.10176208320562562,0.20411659741155896,0.14964427315063147,0.027573185864092856,0.09631735517864294,0.027577155271289584,0.0132579748798493,0.016554027415131962,0.6368026523768228,1.989807268409541e-10,2.771365143143933e-7,0.0066757295653967095
2.669,0.1017697511258239,0.20411078306224104,0.1495849649178407,0.02754216692924008,0.09630857495400282,0.02755486778585405,0.0132416953142503,0.01654975202943508,0.6366625561186879,1.9893695118272259e-10,2.77075544422853e-7,0.00667426090830343
2.67,0.1017774190460222,0.20410496871292308,0.14952565668504994,0.027511147994387305,0.09629979472936269,0.027532580300418514,0.0132254157486513,0.016545475036004096,0.6365224582528192,1.9889317502212496e-10,2.7701457383162694e-7,0.006672792234355955
2.671,0.10178509505210452,0.204098103991783,0.14946600804350255,0.027480085330468102,0.0962909341885291,0.027510252045219227,0.013209117662247886,0.01654119643482845,0.6363807927486828,1.9884890902405454e-10,2.7695292100422676e-7,0.006671307126542992
2.672,0.10179277105818688,0.2040912392706429,0.14940635940195512,0.027449022666548886,0.09628207364769552,0.02748792379001993,0.013192819575844467,0.016536916225897515,0.6362391256367912,1.9880464252361138e-10,2.7689126747713157e-7,0.0066698220018756105
2.673,0.10180044706426922,0.20408437454950282,0.14934671076040776,0.027417960002629693,0.09627321310686193,0.02746559553482064,0.01317652148944105,0.016532634409200716,0.6360974569171338,1.9876037552079217e-10,2.7682961325033667e-7,0.006668336860353698
2.674,0.10180812307035156,0.2040775098283627,0.14928706211886036,0.02738689733871049,0.09626435256602833,0.027443267279621358,0.013160223403037637,0.01652835098472742,0.6359557865896999,1.987161080155935e-10,2.767679583238374e-7,0.006666851701977143
2.675,0.1018157990764339,0.2040706451072226,0.149227413477313,0.027355834674791288,0.09625549202519475,0.027420939024422074,0.013143925316634223,0.016524065952466974,0.6358141146544788,1.9867184000801215e-10,2.7670630269762917e-7,0.006665366526745833
2.676,0.10182348305578458,0.20406270695573978,0.14916742243351425,0.027324728960224618,0.09624655045871298,0.027398570071913323,0.01312760891686299,0.016519779312408712,0.6356708501651611,1.9862707437754795e-10,2.7664395399187814e-7,0.006663864656451418
2.677,0.10183116703513523,0.20405476880425694,0.14910743138971558,0.02729362324565797,0.09623760889223121,0.02737620111940458,0.013111292517091769,0.016515491064541976,0.6355275840680352,1.985823082446944e-10,2.7658160458640896e-7,0.006662362769302028
2.678,0.10183885101448588,0.2040468306527741,0.14904744034591688,0.027262517531091313,0.09622866732574943,0.027353832166895842,0.013094976117320545,0.016511201208856068,0.6353843163630901,1.9853754160944813e-10,2.765192544812168e-7,0.006660860865297547
2.679,0.10184653499383653,0.20403889250129126,0.1489874493021182,0.02723141181652466,0.09621972575926765,0.027331463214387095,0.013078659717549318,0.016506909745340272,0.635241047050315,1.9849277447180574e-10,2.764569036762971e-7,0.006659358944437864
2.68,0.1018542189731872,0.20403095434980842,0.1489274582583195,0.027200306101957998,0.09621078419278589,0.027309094261878348,0.01306234331777809,0.01650261667398385,0.6350977761296992,1.984480068317639e-10,2.7639455217164514e-7,0.006657857006722863
2.681,0.1018619108117198,0.20402191953824494,0.14886712280774836,0.027169158025018337,0.09620176088455722,0.027286684686028996,0.01304600881522711,0.016498321994776084,0.6349528875633209,1.9840273372848566e-10,2.7633149666755727e-7,0.0066563381109038065
2.682,0.10186960265025242,0.20401288472668141,0.14880678735717723,0.027138009948078676,0.09619273757632857,0.02726427511017964,0.013029674312676128,0.01649402570770619,0.6348079973890803,1.9835746012280125e-10,2.762684404637278e-7,0.0066548191982292075
2.683,0.10187729448878503,0.2040038499151179,0.1487464519066061,0.027106861871139015,0.09618371426809992,0.027241865534330296,0.01301333981012515,0.01648972781276342,0.6346631056069669,1.9831218601470732e-10,2.7620538356015204e-7,0.006653300268698956
2.684,0.10188498632731766,0.20399481510355438,0.1486861164560349,0.02707571379419934,0.09617469095987126,0.027219455958480934,0.012997005307574161,0.016485428309936944,0.6345182122169695,1.982669114042004e-10,2.7614232595682515e-7,0.006651781322312936
2.685,0.10189267816585026,0.2039857802919909,0.14862578100546378,0.027044565717259682,0.09616566765164261,0.027197046382631585,0.012980670805023183,0.016481127199215975,0.6343733172190781,1.9822163629127736e-10,2.760792676537428e-7,0.00665026235907104
2.686,0.10190037774798985,0.20397562542967942,0.14856509913257007,0.0270133759761624,0.09615656187885531,0.027174596258951206,0.01296431841348474,0.016476824480589666,0.6342267793182826,1.9817584782305853e-10,2.7601549435931664e-7,0.006648726172949422
2.687,0.10190807733012944,0.20396547056736797,0.14850441725967642,0.026982186235065122,0.09614745610606801,0.02715214613527083,0.012947966021946299,0.016472520154047186,0.6340802398095712,1.981300588524167e-10,2.759517203651254e-7,0.006647189969971698
2.688,0.10191577691226901,0.20395531570505648,0.14844373538678268,0.026950996493967823,0.0961383503332807,0.027129696011590442,0.012931613630407847,0.01646821421957767,0.6339336986929328,1.9808426937934847e-10,2.7588794567116437e-7,0.0066456537501377545
2.689,0.1019234764944086,0.20394516084274503,0.148383053513889,0.026919806752870545,0.0961292445604934,0.027107245887910067,0.012915261238869408,0.016463906677170247,0.6337871559683562,1.9803847940385028e-10,2.758241702774286e-7,0.006644117513447473
2.69,0.10193117607654817,0.20393500598043351,0.14832237164099532,0.026888617011773263,0.09612013878770612,0.027084795764229685,0.012898908847330965,0.016459597526813998,0.6336406116358311,1.9799268892591897e-10,2.757603941839137e-7,0.006642581259900746
2.691,0.10193888328521293,0.20392370752659353,0.1482613413192005,0.02685738631476051,0.0961109498207658,0.02706230516979524,0.012882538783855363,0.016455286768498025,0.6334923989886819,1.979463771523315e-10,2.756958920398744e-7,0.006641027517078151
2.6919999999999997,0.10194659049387769,0.20391240907275351,0.14820031099740563,0.026826155617747746,0.09610176085382549,0.02703981457536079,0.012866168720379765,0.0164509744022114,0.6333441847335621,1.97900064876304e-10,2.7563138919604625e-7,0.00663947375739888
2.693,0.10195429770254247,0.20390111061891353,0.1481392806756108,0.026794924920734976,0.09609257188688519,0.02701732398092633,0.012849798656904155,0.01644666042794316,0.6331959688704605,1.9785375209783291e-10,2.7556688565242443e-7,0.006637919980862812
2.694,0.10196200491120723,0.20388981216507354,0.14807825035381594,0.026763694223722215,0.09608338291994488,0.026994833386491886,0.012833428593428557,0.016442344845682348,0.6330477513993664,1.9780743881691496e-10,2.7550238140900426e-7,0.0066363661874698394
2.695,0.101969712119872,0.20387851371123353,0.1480172200320211,0.026732463526709462,0.09607419395300455,0.026972342792057433,0.012817058529952954,0.016438027655417988,0.632899532320269,1.9776112503354672e-10,2.754378764657811e-7,0.006634812377219844
2.6959999999999997,0.10197742683645483,0.20386604798632366,0.1479558392237208,0.026701192592136123,0.09606492105546356,0.02694981180554036,0.012800671014903425,0.016433708857139077,0.632749619371682,1.9771428196943357e-10,2.75372634350556e-7,0.0066332408097972174
2.697,0.10198514155303769,0.20385358226141378,0.14789445841542045,0.026669921657562767,0.09605564815792256,0.02692728081902328,0.012784283499853891,0.01642938845083458,0.6325997048150689,1.9766743840286302e-10,2.75307391535518e-7,0.006631669225517331
2.698,0.10199285626962051,0.2038411165365039,0.14783307760712014,0.02663865072298943,0.09604637526038153,0.02690474983250621,0.012767895984804364,0.01642506643649349,0.6324497886504195,1.9762059433383188e-10,2.7524214802066255e-7,0.006630097624380079
2.699,0.10200057098620337,0.20382865081159407,0.14777169679881982,0.02660737978841609,0.09603710236284052,0.02688221884598914,0.012751508469754836,0.016420742814104734,0.6322998708777225,1.9757374976233667e-10,2.751769038059849e-7,0.006628526006385342
2.6999999999999997,0.1020082857027862,0.20381618508668417,0.1477103159905195,0.026576108853842748,0.09602782946529953,0.02685968785947207,0.012735120954705307,0.01641641758365725,0.6321499514969668,1.9752690468837385e-10,2.7511165889148e-7,0.006626954371533004
2.701,0.10201600780713603,0.20380252828429674,0.14764858264708877,0.026544798410262815,0.09601847189378558,0.02683711656116594,0.012718716211813951,0.016412090745139944,0.6319983125606897,1.97479522307592e-10,2.7504566562641217e-7,0.006625364710236224
2.702,0.10202372991148584,0.2037888714819093,0.14758684930365804,0.026513487966682896,0.09600911432227165,0.026814545262859823,0.012702311468922605,0.016407762298541732,0.6318466720163318,1.9743213942433568e-10,2.7497967166150765e-7,0.006623775032081611
2.703,0.10203145201583566,0.2037752146795219,0.14752511596022733,0.02648217752310298,0.09599975675075771,0.026791973964553704,0.012685906726031258,0.016403432243851466,0.6316950298638819,1.9738475603860137e-10,2.7491367699676144e-7,0.006622185337069048
2.7039999999999997,0.10203917412018547,0.20376155787713443,0.14746338261679656,0.026450867079523058,0.09599039917924376,0.02676940266624759,0.012669501983139911,0.016399100581058028,0.6315433861033288,1.9733737215038554e-10,2.748476816321687e-7,0.006620595625198418
2.705,0.10204689622453529,0.203747901074747,0.14740164927336583,0.02641955663594313,0.09598104160772984,0.026746831367941457,0.012653097240248554,0.01639476731015024,0.6313917407346614,1.972899877596848e-10,2.747816855677247e-7,0.006619005896469603
2.706,0.10205462559493803,0.2037330292740507,0.14733956133516768,0.02638820742219621,0.09597159861187399,0.026724219839790116,0.012636675496673503,0.01639043243111694,0.6312383500058072,1.9724205799902165e-10,2.747149299225273e-7,0.0066173978707808785
