"ma GeV","|cGeff|","P_Drell-Yan,FNAL (DUNE)","P_Drell-Yan,SPS (SHiP)","P_Drell-Yan,LHC"
2.638,0.9676039883765633,4.677793765464189e-6,0.00004897591613909764,0.0010888585381652073
2.639,0.9675609406265427,4.6683680039024324e-6,0.00004890807317264941,0.0010892626763472617
2.64,0.967518040390633,4.658966040688109e-6,0.0000488403628872039,0.0010896671025593275
2.641,0.9674752849880599,4.649587780363887e-6,0.00004877278470535165,0.0010900718111576144
2.642,0.9674326718440289,4.640233128922304e-6,0.000048705338062622345,0.0010904767967273722
2.643,0.9673901984837959,4.6309019937369194e-6,0.00004863802240680863,0.0010908820540699994
2.644,0.9673478625271636,4.621594283498278e-6,0.0000485708371973374,0.0010912875781910849
2.645,0.9673056616833603,4.612309908154286e-6,0.00004850378190468397,0.0010916933642892868
2.646,0.9672635937462664,4.6030487788544796e-6,0.00004843685600982638,0.0010920994077459661
2.647,0.9672216565899733,4.593810807898066e-6,0.00004837005900373614,0.001092505704115544
2.648,0.9671798481646315,4.584595908685303e-6,0.00004830339038690263,0.0010929122491164884
2.649,0.9671381664925758,4.575403995671991e-6,0.00004823684966888808,0.0010933190386228971
2.65,0.9670966096646983,4.566234984326823e-6,0.000048170436367911634,0.0010937260686566413
2.651,0.9670551758370556,4.557088791091358e-6,0.0000481041500104585,0.0010941333353799948
2.652,0.9670138632276911,4.5479653333425256e-6,0.00004803799013091449,0.0010945408350887431
2.653,0.966972670113649,4.53886452935726e-6,0.00004797195627122235,0.0010949485642057007
2.654,0.9669315948281777,4.529786298279304e-6,0.0000479060479805587,0.0010953565192746665
2.655,0.9668906357580976,4.5207305600879225e-6,0.00004784026481503046,0.0010957646969546992
2.656,0.9668497913413288,4.511697235568439e-6,0.000047774606337389274,0.0010961730940147645
2.657,0.9668090600645626,4.502686246284425e-6,0.00004770907211676175,0.0010965817073286905
2.658,0.9667684404610687,4.493697514551394e-6,0.00004764366172839569,0.001096990533870416
2.659,0.9667279311086274,4.484730963412035e-6,0.00004757837475342035,0.0010973995707095141
2.66,0.9666875306275813,4.475786516612706e-6,0.000047513210778620215,0.0010978088150069671
2.661,0.9666472376789921,4.4668640985812556e-6,0.000047448169396220836,0.0010982182640111814
2.662,0.966607050962903,4.457963634405925e-6,0.000047383250203686664,0.0010986279150542217
2.663,0.9665669692166927,4.449085049815431e-6,0.0000473184528035292,0.0010990377655482522
2.664,0.9665269912135207,4.440228271160008e-6,0.000047253776803125875,0.0010994478129821687
2.665,0.966487115760853,4.43139322539346e-6,0.00004718922181454764,0.001099858054918408
2.666,0.9664473416990671,4.422579840056084e-6,0.000047124787454396114,0.0011002684889899394
2.667,0.9664076679001288,4.413788043258372e-6,0.000047060473343648376,0.0011006791128973915
2.668,0.9663680932663369,4.405017763665649e-6,0.000046996279107510055,0.0011010899244063466
2.669,0.9663286167291326,4.396268930483287e-6,0.000046932204375275456,0.001101500921344758
2.67,0.9662892372479664,4.38754147344271e-6,0.00004686824878019447,0.0011019121016005119
2.671,0.9662499538092252,4.3788353227880645e-6,0.00004680441195934623,0.0011023234631191048
2.672,0.9662107654252071,4.370150409263384e-6,0.00004674069355351816,0.0011027350039014216
2.673,0.9661716711331519,4.3614866641005144e-6,0.00004667709320709166,0.0011031467220016548
2.674,0.9661326699943117,4.3528440190074265e-6,0.0000466136105679324,0.0011035586155252806
2.675,0.966093761093071,4.34422240615712e-6,0.0000465502452872859,0.0011039706826271802
2.676,0.9660549435361063,4.335621758176966e-6,0.000046486997019677825,0.0011043829215098063
2.677,0.9660162164515838,4.327042008138604e-6,0.000046423865422819046,0.00110479533042146
2.678,0.9659775789883953,4.3184830895481195e-6,0.000046360850157514716,0.0011052079076546452
2.679,0.9659390303154297,4.3099449363367654e-6,0.000046297950887577046,0.0011056206515444923
2.68,0.9659005696208748,4.301427482852006e-6,0.00004623516727974249,0.0011060335604672514
2.681,0.9658621961115529,4.292930663848936e-6,0.00004617249900359235,0.0011064466328388634
2.682,0.9658239090122842,4.284454414482039e-6,0.000046109945731476186,0.001106859867113586
2.683,0.9657857075652798,4.275998670297284e-6,0.00004604750713843937,0.0011072732617826828
2.684,0.9657475910295585,4.267563367224535e-6,0.00004598518290215272,0.0011076868153731716
2.685,0.9657095586803905,4.2591484415702695e-6,0.00004592297270284621,0.0011081005264466238
2.686,0.9656716098087652,4.250753830010516e-6,0.000045860876223244005,0.0011085143935980117
2.687,0.9656337437208793,4.242379469584147e-6,0.000045798893148503,0.0011089284154546168
2.688,0.9655959597376483,4.2340252976863375e-6,0.00004573702316615405,0.0011093425906749735
2.689,0.9655582571942376,4.225691252062337e-6,0.00004567526596604447,0.0011097569179478544
2.69,0.965520635439613,4.217377270801403e-6,0.000045613621240283966,0.0011101713959913106
2.691,0.965483093836107,4.209083292331002e-6,0.00004555208868319175,0.0011105860235517333
2.6919999999999997,0.9654456317590078,4.2008092554112225e-6,0.000045490667991246064,0.0011110007994029748
2.693,0.9654082485961597,4.192555099129305e-6,0.00004542935886303603,0.0011114157223454818
2.694,0.9653709437475819,4.184320762894483e-6,0.00004536816099921438,0.0011118307912054844
2.695,0.9653337166251001,4.1761061864328905e-6,0.000045307074102452634,0.0011122460048341954
2.6959999999999997,0.965296566651997,4.167911309782686e-6,0.0000452460978773979,0.001112661362107063
2.697,0.9652594932626698,4.159736073289371e-6,0.00004518523203063058,0.0011130768619230385
2.698,0.9652224959023054,4.151580417601214e-6,0.000045124476270625,0.0011134925032038698
2.699,0.9651855740265675,4.143444283664839e-6,0.00004506383030770966,0.0011139082848934394
2.6999999999999997,0.9651487271012921,4.135327612720946e-6,0.00004500329385403017,0.0011143242059571022
2.701,0.9651119546022001,4.1272303463002145e-6,0.00004494286662351324,0.0011147402653810697
2.702,0.9650752560146145,4.11915242621928e-6,0.00004488254833183152,0.0011151564621718123
2.703,0.9650386308331913,4.1110937945768265e-6,0.00004482233869636995,0.0011155727953554625
2.7039999999999997,0.96500207856166,4.103054393749879e-6,0.00004476223743619331,0.001115989263977282
2.705,0.9649655987125726,4.095034166390124e-6,0.00004470224427201481,0.0011164058671011032
2.706,0.9649291908070611,4.087033055420402e-6,0.000044642358926165425,0.0011168226038088204
2.707,0.9648928543746063,4.079051004031206e-6,0.00004458258112256456,0.0011172394731998856
2.7079999999999997,0.9648565889528109,4.07108795567744e-6,0.000044522910586692066,0.0011176564743908383
2.709,0.9648203940871833,4.063143854075111e-6,0.0000444633470455599,0.0011180736065148176
2.71,0.964784269330928,4.055218643198204e-6,0.00004440389022768598,0.0011184908687211365
2.711,0.9647482142447431,4.047312267275639e-6,0.00004434453986306854,0.0011189082601748333
2.7119999999999997,0.9647122283966246,4.0394246707882876e-6,0.00004428529568316079,0.0011193257800562585
2.713,0.964676311361678,4.031555798466072e-6,0.0000442261574208467,0.0011197434275606697
2.714,0.9646404627219349,4.023705595285149e-6,0.00004416712481041773,0.001120161201897838
2.715,0.9646046820661777,4.015874006465212e-6,0.00004410819758755021,0.0011205791022916767
2.7159999999999997,0.9645689689897677,4.008060977466748e-6,0.00004404937548928294,0.001120997127979871
2.717,0.9645333230944818,4.00026645398853e-6,0.0000439906582539959,0.0011214152782135292
2.718,0.9644977439883498,3.992490381965011e-6,0.00004393204562138955,0.0011218335522568295
2.719,0.964462231285504,3.98473270756391e-6,0.00004387353733246485,0.001122251949386706
2.7199999999999998,0.9644267846060255,3.976993377183753e-6,0.00004381513312950321,0.0011226704688925195
2.721,0.9643914035758026,3.969272337451588e-6,0.00004375683275604806,0.001123089110075749
2.722,0.9643560878263893,3.961569535220677e-6,0.000043698635956885915,0.0011235078722496932
2.723,0.9643208369948688,3.9538849175682225e-6,0.00004364054247802885,0.0011239267547391823
2.7239999999999998,0.9642856507237239,3.9462184317932515e-6,0.000043582552066696805,0.0011243457568802916
2.725,0.9642505286607068,3.938570025414433e-6,0.00004352466447130063,0.0011247648780200762
2.726,0.9642154704587181,3.93093964616804e-6,0.00004346687944142571,0.0011251841175162992
2.727,0.9641804757756861,3.923327242005908e-6,0.000043409196727816055,0.0011256034747371849
2.7279999999999998,0.9641455442744499,3.915732761093429e-6,0.00004335161608235842,0.0011260229490611643
2.729,0.9641106756226472,3.908156151807621e-6,0.0000432941372580672,0.0011264425398766354
2.73,0.9640758694926056,3.900597362735271e-6,0.00004323676000907008,0.0011268622465817333
2.731,0.9640411255612358,3.893056342671007e-6,0.000043179484090592876,0.0011272820685841061
2.7319999999999998,0.9640064435099296,3.885533040615539e-6,0.00004312230925894627,0.0011277020053006856
2.733,0.9639718230244579,3.878027405773854e-6,0.00004306523527151149,0.0011281220561574848
2.734,0.9639372637948769,3.8705393875534965e-6,0.00004300826188672781,0.001128542220589385
2.735,0.9639027655154309,3.863068935562846e-6,0.0000429513888640788,0.0011289624980399386
2.7359999999999998,0.9638683278844625,3.855615999609453e-6,0.00004289461596408005,0.001129382887961171
2.737,0.9638339506043242,3.848180529698412e-6,0.000042837942948266964,0.0011298033898133983
2.738,0.9637996333812895,3.840762476030767e-6,0.00004278136957918264,0.0011302240030650348
2.739,0.9637653759254718,3.833361789001905e-6,0.0000427248956203658,0.0011306447271924153
2.7399999999999998,0.9637311779507423,3.825978419200067e-6,0.000042668520836339964,0.0011310655616796359
2.741,0.9636970391746482,3.818612317404779e-6,0.00004261224499260167,0.0011314865060183578
2.742,0.96366295931834,3.8112634345854615e-6,0.000042556067855610423,0.001131907559707676
2.743,0.9636289381064915,3.80393172189985e-6,0.00004249998919277668,0.0011323287222539328
2.7439999999999998,0.9635949752672319,3.796617130692704e-6,0.00004244400877245315,0.0011327499931705774
2.745,0.9635610705320707,3.7893196124942974e-6,0.00004238812636392289,0.0011331713719780106
2.746,0.9635272236358313,3.7820391190191206e-6,0.000042332341737391126,0.001133592858203442
