"ma GeV","theta2_api0","theta2_aeta","theta2_aetapr","P_pi0mix->a,FNAL (DUNE)","P_etamix->a,SPS (SHiP)","P_etaprmix->a,LHC"
5.149,9.191548393175357e-13,4.340023024701829e-12,2.2570010758897584e-12,2.6655490340208536e-12,1.6926089796337135e-12,1.1285005379448792e-12
5.15,9.16303369046309e-13,4.3265220774054146e-12,2.2499389075133887e-12,2.657279770234296e-12,1.687343610188112e-12,1.1249694537566944e-12
5.151000000000001,9.13461295865157e-13,4.313065752420961e-12,2.2429002256440665e-12,2.6490377580089546e-12,1.6820956434441746e-12,1.1214501128220333e-12
5.152,9.106285869904605e-13,4.299653893595476e-12,2.235884947550628e-12,2.6408229022723355e-12,1.6768650185022354e-12,1.1179424737753139e-12
5.1530000000000005,9.078052097593006e-13,4.286286345352752e-12,2.2288929908096206e-12,2.632635108301972e-12,1.6716516746875731e-12,1.1144464954048103e-12
5.154000000000001,9.04991131628995e-13,4.272962952691131e-12,2.2219242733041084e-12,2.624474281724086e-12,1.6664555515495411e-12,1.110962136652054e-12
5.155,9.021863201766327e-13,4.259683561181278e-12,2.2149787132224675e-12,2.616340328512235e-12,1.6612765888606984e-12,1.1074893566112338e-12
5.156000000000001,8.993907430986013e-13,4.246448016963914e-12,2.208056229057173e-12,2.6082331549859433e-12,1.6561147266159264e-12,1.1040281145285866e-12
5.157,8.966043682101422e-13,4.2332561667476895e-12,2.201156739603652e-12,2.600152667809413e-12,1.6509699050315986e-12,1.100578369801826e-12
5.158,8.938271634448691e-13,4.22010785780686e-12,2.1942801639590423e-12,2.59209877399012e-12,1.6458420645446751e-12,1.0971400819795212e-12
5.159000000000001,8.910590968543259e-13,4.2070029379791846e-12,2.187426421521053e-12,2.584071380877545e-12,1.6407311458118816e-12,1.0937132107605266e-12
5.16,8.883001366075288e-13,4.193941255663716e-12,2.180595431986788e-12,2.5760703961618333e-12,1.6356370897088497e-12,1.090297715993394e-12
5.1610000000000005,8.855502509904974e-13,4.1809226598185675e-12,2.173787115351534e-12,2.568095727872443e-12,1.6305598373292415e-12,1.086893557675767e-12
5.162000000000001,8.828094084058203e-13,4.1679469999588115e-12,2.1670013919076427e-12,2.560147284376879e-12,1.6254993299839364e-12,1.0835006959538214e-12
5.163,8.800775773721999e-13,4.155014126154317e-12,2.1602381822433608e-12,2.55222497437938e-12,1.6204555092001839e-12,1.0801190911216804e-12
5.164000000000001,8.77354726523987e-13,4.142123889027496e-12,2.1534974072416256e-12,2.544328706919563e-12,1.6154283167207234e-12,1.076748703620813e-12
5.165,8.7464082461076e-13,4.129276139751312e-12,2.1467789880789934e-12,2.5364583913712034e-12,1.6104176945030122e-12,1.073389494039497e-12
5.166,8.719358404968534e-13,4.116470730047009e-12,2.1400828462244108e-12,2.528613937440875e-12,1.6054235847183339e-12,1.0700414231122056e-12
5.167000000000001,8.692397431609382e-13,4.1037075121820766e-12,2.1334089034381387e-12,2.5207952551667208e-12,1.6004459297510098e-12,1.066704451719069e-12
5.168,8.66552501695566e-13,4.090986338968101e-12,2.1267570817705804e-12,2.5130022549171412e-12,1.5954846721975596e-12,1.06337854088529e-12
5.1690000000000005,8.638740853067231e-13,4.078307063758614e-12,2.1201273035611388e-12,2.5052348473894965e-12,1.5905397548658595e-12,1.0600636517805692e-12
5.170000000000001,8.612044633134092e-13,4.065669540447064e-12,2.1135194914371186e-12,2.4974929436088865e-12,1.5856111207743547e-12,1.056759745718559e-12
5.171,8.585436051471974e-13,4.05307362346471e-12,2.1069335683126e-12,2.4897764549268726e-12,1.5806987131512375e-12,1.0534667841563002e-12
5.172000000000001,8.558914803517778e-13,4.0405191677784505e-12,2.1003694573872717e-12,2.482085293020156e-12,1.575802475433596e-12,1.0501847286936359e-12
5.173,8.532480585825601e-13,4.0280060288888916e-12,2.0938270821453914e-12,2.4744193698894232e-12,1.5709223512666678e-12,1.0469135410726957e-12
5.174,8.506133096062085e-13,4.015534062828155e-12,2.087306366354604e-12,2.4667785978580046e-12,1.56605828450298e-12,1.043653183177302e-12
5.175000000000001,8.479872033002378e-13,4.003103126157884e-12,2.0808072340648877e-12,2.4591628895706898e-12,1.5612102192015749e-12,1.0404036170324438e-12
5.176,8.453697096525774e-13,3.9907130759672094e-12,2.074329609607443e-12,2.451572157992474e-12,1.5563780996272115e-12,1.0371648048037213e-12
5.1770000000000005,8.427607987611302e-13,3.978363769870617e-12,2.0678734175935525e-12,2.4440063164072774e-12,1.5515618702495407e-12,1.0339367087967765e-12
5.178000000000001,8.401604408333757e-13,3.96605506600603e-12,2.0614385829135583e-12,2.4364652784167896e-12,1.5467614757423516e-12,1.0307192914567791e-12
5.179,8.375686061859289e-13,3.953786823032721e-12,2.0550250307357317e-12,2.428948957939194e-12,1.5419768609827618e-12,1.0275125153678658e-12
5.180000000000001,8.3498526524412e-13,3.941558900129265e-12,2.048632686505181e-12,2.4214572692079478e-12,1.5372079710504136e-12,1.0243163432525905e-12
5.181,8.324103885415868e-13,3.929371156991619e-12,2.0422614759428186e-12,2.4139901267706015e-12,1.5324547512267318e-12,1.0211307379714093e-12
5.182,8.298439467198419e-13,3.917223453831031e-12,2.0359113250442302e-12,2.4065474454875418e-12,1.5277171469941018e-12,1.017955662522115e-12
5.183000000000001,8.27285910527873e-13,3.905115651372118e-12,2.029582160078656e-12,2.3991291405308318e-12,1.522995104035126e-12,1.014791080039328e-12
5.184,8.247362508217194e-13,3.893047610850852e-12,2.0232739075879014e-12,2.391735127382986e-12,1.5182885682318325e-12,1.0116369537939507e-12
5.1850000000000005,8.221949385640547e-13,3.881019194012548e-12,2.0169864943852574e-12,2.3843653218357587e-12,1.513597485664894e-12,1.008493247192629e-12
5.186000000000001,8.19661944823791e-13,3.8690302631099704e-12,2.0107198475544866e-12,2.377019639988994e-12,1.508921802612888e-12,1.0053599237772433e-12
5.187,8.171372407756587e-13,3.857080680901328e-12,2.0044738944487425e-12,2.3696979982494095e-12,1.5042614655515179e-12,1.0022369472243715e-12
5.188000000000001,8.146207976997995e-13,3.845170310648305e-12,1.9982485626895175e-12,2.362400313329418e-12,1.4996164211528393e-12,9.99124281344759e-13
5.189,8.121125869813686e-13,3.8332990161141715e-12,1.9920437801656244e-12,2.355126502245968e-12,1.494986616284527e-12,9.960218900828122e-13
5.19,8.096125801101182e-13,3.8214666615617825e-12,1.9858594750321242e-12,2.3478764823193427e-12,1.490371998009095e-12,9.929297375160621e-13
5.191000000000001,8.07120748680008e-13,3.809673111751701e-12,1.979695575709322e-12,2.340650171172023e-12,1.485772513583164e-12,9.89847787854661e-13
5.192,8.046370643888005e-13,3.797918231940275e-12,1.9735520108817263e-12,2.3334474867275212e-12,1.4811881104567072e-12,9.86776005440863e-13
5.1930000000000005,8.021614990376505e-13,3.7862018878776605e-12,1.9674287094969926e-12,2.3262683472091865e-12,1.476618736272288e-12,9.837143547484963e-13
5.194000000000001,7.996940245307254e-13,3.7745239458060095e-12,1.961325600764956e-12,2.3191126711391035e-12,1.4720643388643441e-12,9.80662800382478e-13
5.195,7.972346128747998e-13,3.762884272457511e-12,1.955242614156569e-12,2.3119803773369196e-12,1.4675248662584292e-12,9.776213070782842e-13
5.196000000000001,7.947832361788564e-13,3.7512827350524955e-12,1.9491796794028924e-12,2.304871384918683e-12,1.4630002666704735e-12,9.745898397014462e-13
5.197,7.923398666537048e-13,3.739719201297607e-12,1.9431367264941146e-12,2.2977856132957436e-12,1.4584904885060672e-12,9.715683632470571e-13
5.198,7.899044766115798e-13,3.7281935393838636e-12,1.9371136856785003e-12,2.290722982173581e-12,1.4539954803597068e-12,9.685568428392502e-13
5.199000000000001,7.874770384657611e-13,3.716705617984853e-12,1.9311104874614393e-12,2.283683411550707e-12,1.4495151910140924e-12,9.655552437307194e-13
5.2,7.850575247301781e-13,3.705255306254824e-12,1.925127062604404e-12,2.2766668217175167e-12,1.4450495694393817e-12,9.62563531302202e-13
5.2010000000000005,7.826459080190234e-13,3.69384247382685e-12,1.919163342123975e-12,2.2696731332551677e-12,1.4405985647924716e-12,9.595816710619878e-13
5.202000000000001,7.802421610463733e-13,3.682466990810992e-12,1.913219257290859e-12,2.2627022670344823e-12,1.4361621264162873e-12,9.566096286454295e-13
5.203,7.778462566258041e-13,3.671128727792482e-12,1.9072947396288963e-12,2.2557541442148316e-12,1.4317402038390676e-12,9.536473698144481e-13
5.204000000000001,7.754581676699978e-13,3.659827555829805e-12,1.9013897209140562e-12,2.2488286862429935e-12,1.427332746773624e-12,9.506948604570281e-13
5.205,7.730778671903836e-13,3.648563346453018e-12,1.8955041331735095e-12,2.2419258148521126e-12,1.4229397051166772e-12,9.477520665867545e-13
5.206,7.707053282967366e-13,3.6373359716617903e-12,1.889637908684599e-12,2.235045452060536e-12,1.418561028948098e-12,9.448189543422996e-13
5.207000000000001,7.683405241968178e-13,3.6261453039237058e-12,1.8837909799739155e-12,2.228187520170771e-12,1.4141966685302455e-12,9.418954899869578e-13
5.208,7.659834281959897e-13,3.6149912161724125e-12,1.8779632798163093e-12,2.2213519417683706e-12,1.4098465743072408e-12,9.389816399081546e-13
5.2090000000000005,7.636340136968426e-13,3.60387358180582e-12,1.872154741233921e-12,2.214538639720844e-12,1.4055106969042698e-12,9.360773706169605e-13
5.210000000000001,7.612922541988255e-13,3.5927922746843448e-12,1.866365297495246e-12,2.207747537176594e-12,1.4011889871268947e-12,9.33182648747623e-13
5.211,7.589581232978724e-13,3.581747169129129e-12,1.8605948821141695e-12,2.2009785575638297e-12,1.39688139596036e-12,9.302974410570848e-13
5.212000000000001,7.566315946860286e-13,3.5707381399202258e-12,1.8548434288490008e-12,2.1942316245894827e-12,1.392587874568888e-12,9.274217144245004e-13
5.213,7.543126421510946e-13,3.5597650622949108e-12,1.8491108717015657e-12,2.1875066622381742e-12,1.388308374295015e-12,9.245554358507828e-13
5.214,7.520012395762439e-13,3.5488278119458373e-12,1.8433971449162158e-12,2.180803594771107e-12,1.3840428466588766e-12,9.216985724581079e-13
5.215000000000001,7.496973609396688e-13,3.5379262650193614e-12,1.8377021829789294e-12,2.1741223467250395e-12,1.3797912433575509e-12,9.188510914894647e-13
5.216,7.474009803142165e-13,3.527060298113777e-12,1.832025920616366e-12,2.1674628429112283e-12,1.375553516264373e-12,9.16012960308183e-13
5.2170000000000005,7.451120718670166e-13,3.5162297882775406e-12,1.8263682927949118e-12,2.1608250084143483e-12,1.371329617428241e-12,9.13184146397456e-13
5.218000000000001,7.428306098591295e-13,3.505434613007589e-12,1.8207292347197866e-12,2.154208768591476e-12,1.3671194990729598e-12,9.103646173598933e-13
5.219,7.405565686451906e-13,3.4946746502476266e-12,1.8151086818341107e-12,2.1476140490710522e-12,1.3629231135965745e-12,9.075543409170554e-13
5.220000000000001,7.382899226730336e-13,3.4839497783863286e-12,1.809506569817952e-12,2.1410407757517977e-12,1.358740413570668e-12,9.047532849089761e-13
5.221,7.360306464833611e-13,3.4732598762557616e-12,1.8039228345874786e-12,2.134488874801747e-12,1.3545713517397472e-12,9.019614172937394e-13
5.222,7.337787147093616e-13,3.462604823129547e-12,1.7983574122939647e-12,2.127958272657149e-12,1.3504158810205233e-12,8.991787061469823e-13
5.223000000000001,7.3153410207638e-13,3.4519844987212783e-12,1.7928102393229538e-12,2.1214488960215018e-12,1.3462739545012985e-12,8.964051196614768e-13
5.224,7.292967834015483e-13,3.4413987831827743e-12,1.7872812522933115e-12,2.1149606718644896e-12,1.342145525441282e-12,8.936406261466557e-13
5.2250000000000005,7.270667335934417e-13,3.4308475571023935e-12,1.7817703880563293e-12,2.1084935274209804e-12,1.3380305472699336e-12,8.908851940281645e-13
5.226000000000001,7.24843927651729e-13,3.420330701503392e-12,1.7762775836948444e-12,2.102047390190014e-12,1.3339289735863229e-12,8.881387918474223e-13
5.227,7.226283406668292e-13,3.409848097842267e-12,1.7708027765223402e-12,2.0956221879338045e-12,1.329840758158484e-12,8.854013882611701e-13
5.228000000000001,7.204199478195474e-13,3.3993996280070124e-12,1.7653459040820267e-12,2.0892178486766878e-12,1.3257658549227351e-12,8.826729520410133e-13
5.229,7.18218724380755e-13,3.3889851743155857e-12,1.7599069041460065e-12,2.0828343007041896e-12,1.3217042179830785e-12,8.799534520730032e-13
5.23,7.160246457110209e-13,3.3786046195141547e-12,1.7544857147143416e-12,2.0764714725619607e-12,1.3176558016105203e-12,8.772428573571708e-13
5.231000000000001,7.138376872602894e-13,3.3682578467755236e-12,1.7490822740142058e-12,2.070129293054839e-12,1.3136205602424544e-12,8.745411370071028e-13
5.232,7.116578245675291e-13,3.357944739697494e-12,1.743696520499007e-12,2.0638076912458342e-12,1.309598448482023e-12,8.718482602495036e-13
5.2330000000000005,7.094850332603883e-13,3.347665182301176e-12,1.7383283928474836e-12,2.057506596455126e-12,1.3055894210974586e-12,8.691641964237418e-13
5.234000000000001,7.07319289054869e-13,3.3374190590294494e-12,1.732977829962878e-12,2.0512259382591204e-12,1.3015934330214855e-12,8.664889149814391e-13
5.235,7.051605677549831e-13,3.3272062547453116e-12,1.7276447709720477e-12,2.0449656464894514e-12,1.2976104393506718e-12,8.63822385486024e-13
5.236000000000001,7.030088452524115e-13,3.3170266547302426e-12,1.7223291552245983e-12,2.038725651231993e-12,1.2936403953447945e-12,8.611645776122991e-13
5.237,7.008640975261836e-13,3.3068801446826732e-12,1.7170309222920513e-12,2.0325058828259326e-12,1.2896832564262429e-12,8.585154611460258e-13
5.238,6.987263006423294e-13,3.2967666107163114e-12,1.7117500119669522e-12,2.026306271862755e-12,1.2857389781793615e-12,8.558750059834761e-13
5.239000000000001,6.965954307535568e-13,3.2866859393586115e-12,1.7064863642620553e-12,2.020126749185315e-12,1.2818075163498585e-12,8.532431821310276e-13
5.24,6.944714640989209e-13,3.2766380175491764e-12,1.7012399194094517e-12,2.013967245886871e-12,1.277888826844179e-12,8.506199597047259e-13
5.2410000000000005,6.923543770034903e-13,3.266622732638163e-12,1.6960106178597339e-12,2.0078276933101217e-12,1.2739828657288834e-12,8.480053089298669e-13
5.242000000000001,6.902441458780208e-13,3.256639972384729e-12,1.690798400281152e-12,2.00170802304626e-12,1.2700895892300445e-12,8.453992001405759e-13
5.243,6.881407472186381e-13,3.2466896249555e-12,1.6856032075587908e-12,1.9956081669340503e-12,1.2662089537326452e-12,8.428016037793954e-13
5.244000000000001,6.860441576064952e-13,3.236771578922928e-12,1.6804249807936973e-12,1.9895280570588362e-12,1.2623409157799422e-12,8.402124903968486e-13
5.245,6.839543537074655e-13,3.226885723263847e-12,1.6752636613021005e-12,1.98346762575165e-12,1.2584854320729003e-12,8.376318306510501e-13
5.246,6.81871312271807e-13,3.217031947357827e-12,1.670119190614534e-12,1.97742680558824e-12,1.2546424594695527e-12,8.35059595307267e-13
5.247000000000001,6.797950101338529e-13,3.207210140985725e-12,1.6649915104750558e-12,1.971405529388173e-12,1.2508119549844326e-12,8.324957552375279e-13
5.248,6.777254242116847e-13,3.197420194328098e-12,1.6598805628403985e-12,1.9654037302138852e-12,1.2469938757879583e-12,8.299402814201994e-13
5.2490000000000006,6.756625315068107e-13,3.1876619979636794e-12,1.6547862898791574e-12,1.9594213413697513e-12,1.2431881792058352e-12,8.273931449395787e-13
5.25,6.736063091038593e-13,3.1779354428678976e-12,1.6497086339709879e-12,1.953458296401192e-12,1.2393948227184802e-12,8.248543169854939e-13
5.251,6.715567341702494e-13,3.168240420411307e-12,1.6446475377057731e-12,1.9475145290937236e-12,1.23561376396041e-12,8.223237688528867e-13
5.252000000000001,6.695137839558885e-13,3.158576822358129e-12,1.6396029438828407e-12,1.9415899734720766e-12,1.2318449607196706e-12,8.198014719414204e-13
5.253,6.674774357928516e-13,3.1489445408647436e-12,1.6345747955101468e-12,1.9356845637992696e-12,1.22808837093725e-12,8.172873977550735e-13
5.2540000000000004,6.654476670950659e-13,3.1393434684781387e-12,1.629563035803459e-12,1.9297982345756915e-12,1.2243439527064742e-12,8.147815179017297e-13
5.255000000000001,6.634244553580107e-13,3.129773498134508e-12,1.6245676081855922e-12,1.923930920538231e-12,1.2206116642724582e-12,8.122838040927962e-13
5.256,6.614077781583989e-13,3.1202345231577114e-12,1.6195884562855915e-12,1.918082556659357e-12,1.2168914640315077e-12,8.097942281427957e-13
5.257000000000001,6.593976131538678e-13,3.1107264372577887e-12,1.6146255239379316e-12,1.9122530781462164e-12,1.2131833105305375e-12,8.073127619689658e-13
5.258,6.573939380826775e-13,3.101249134529533e-12,1.6096787551817574e-12,1.9064424204397645e-12,1.2094871624665179e-12,8.048393775908787e-13
5.259,6.553967307633999e-13,3.0918025094509812e-12,1.604748094260071e-12,1.9006505192138598e-12,1.2058029786858828e-12,8.023740471300358e-13
5.260000000000001,6.534059690946159e-13,3.0823864568819873e-12,1.5998334856189693e-12,1.894877310374386e-12,1.2021307181839749e-12,7.999167428094846e-13
5.261,6.514216310546143e-13,3.073000872062756e-12,1.594934873906857e-12,1.8891227300583814e-12,1.1984703401044747e-12,7.974674369534285e-13
5.2620000000000005,6.494436947010798e-13,3.063645650612373e-12,1.5900522039736607e-12,1.883386714633132e-12,1.1948218037388252e-12,7.950261019868303e-13
5.263000000000001,6.474721381708038e-13,3.0543206885273925e-12,1.5851854208700768e-12,1.877669200695331e-12,1.191185068525683e-12,7.925927104350386e-13
5.264,6.455069396793801e-13,3.045025882180411e-12,1.5803344698467972e-12,1.871970125070202e-12,1.1875600940503606e-12,7.901672349233987e-13
5.265000000000001,6.435480775208963e-13,3.0357611283185713e-12,1.5754992963537165e-12,1.8662894248105993e-12,1.1839468400442428e-12,7.877496481768582e-13
5.266,6.415955300676552e-13,3.02652632406223e-12,1.5706798460392153e-12,1.8606270371962e-12,1.18034526638427e-12,7.853399230196078e-13
5.267,6.396492757698558e-13,3.0173213669034397e-12,1.5658760647493482e-12,1.854982899732582e-12,1.1767553330923417e-12,7.829380323746742e-13
5.268000000000001,6.377092931553196e-13,3.0081461547046237e-12,1.5610878985271338e-12,1.8493569501504265e-12,1.1731770003348033e-12,7.805439492635668e-13
5.269,6.357755608291821e-13,2.9990005856971182e-12,1.5563152936117729e-12,1.843749126404628e-12,1.1696102284218762e-12,7.781576468058865e-13
5.2700000000000005,6.338480574736026e-13,2.9898845584797617e-12,1.5515581964378942e-12,1.8381593666734476e-12,1.166054977807107e-12,7.757790982189471e-13
5.271000000000001,6.319267618474765e-13,2.9807979720175365e-12,1.5468165536348294e-12,1.832587609357682e-12,1.1625112090868393e-12,7.734082768174147e-13
5.272,6.300116527861425e-13,2.9717407256401575e-12,1.5420903120258503e-12,1.827033793079813e-12,1.1589788829996614e-12,7.710451560129251e-13
5.273000000000001,6.281027092010884e-13,2.962712719040664e-12,1.5373794186274213e-12,1.8214978566831563e-12,1.155457960425859e-12,7.686897093137107e-13
5.274,6.261999100796723e-13,2.953713852274089e-12,1.5326838206484888e-12,1.8159797392310497e-12,1.1519484023868947e-12,7.663419103242444e-13
5.275,6.243032344848253e-13,2.944744025756035e-12,1.5280034654897053e-12,1.810479380005993e-12,1.1484501700448538e-12,7.640017327448528e-13
5.276000000000001,6.224126615547711e-13,2.9358031402613275e-12,1.5233383007427269e-12,1.8049967185088363e-12,1.1449632247019178e-12,7.616691503713634e-13
5.277,6.205281705027453e-13,2.926891096922678e-12,1.5186882741894859e-12,1.799531694457961e-12,1.1414875277998444e-12,7.593441370947428e-13
5.2780000000000005,6.186497406166952e-13,2.918007797229249e-12,1.5140533338014207e-12,1.7940842477884161e-12,1.138023040919407e-12,7.570266669007105e-13
5.279000000000001,6.167773512590178e-13,2.9091531430253797e-12,1.5094334277388052e-12,1.7886543186511518e-12,1.1345697257798982e-12,7.547167138694025e-13
5.28,6.149109818662692e-13,2.9003270365092193e-12,1.5048285043500038e-12,1.7832418474121802e-12,1.1311275442385956e-12,7.524142521750018e-13
5.281000000000001,6.130506119488745e-13,2.8915293802313393e-12,1.5002385121707373e-12,1.7778467746517363e-12,1.1276964582902225e-12,7.501192560853687e-13
5.282,6.111962210908661e-13,2.8827600770934513e-12,1.4956633999233932e-12,1.772469041163512e-12,1.124276430066446e-12,7.478316999616965e-13
5.283,6.093477889495919e-13,2.8740190303470435e-12,1.4911031165162975e-12,1.767108587953816e-12,1.120867421835347e-12,7.455515582581487e-13
5.284000000000001,6.075052952554444e-13,2.8653061435920715e-12,1.4865576110430107e-12,1.7617653562407887e-12,1.117469396000908e-12,7.432788055215055e-13
5.285,6.056687198115874e-13,2.856621320775643e-12,1.4820268327816264e-12,1.756439287453604e-12,1.1140823151025006e-12,7.410134163908131e-13
5.2860000000000005,6.0383804249367e-13,2.8479644661906546e-12,1.4775107311940434e-12,1.7511303232316426e-12,1.1107061418143552e-12,7.387553655970216e-13
5.287000000000001,6.020132432495653e-13,2.8393354844745515e-12,1.4730092559252966e-12,1.7458384054237391e-12,1.1073408389450751e-12,7.365046279626484e-13
5.288,6.001943020990913e-13,2.8307342806079772e-12,1.4685223568028372e-12,1.7405634760873642e-12,1.1039863694371112e-12,7.342611784014186e-13
5.289000000000001,5.983811991337385e-13,2.822160759913472e-12,1.4640499838358379e-12,1.7353054774878418e-12,1.100642696366254e-12,7.320249919179189e-13
5.29,5.965739145164012e-13,2.813614828054191e-12,1.4595920872145056e-12,1.7300643520975635e-12,1.0973097829411346e-12,7.297960436072529e-13
5.291,5.947724284811094e-13,2.8050963910326293e-12,1.4551486173093954e-12,1.7248400425952173e-12,1.0939875925027256e-12,7.275743086546976e-13
5.292000000000001,5.92976721332756e-13,2.796605355189294e-12,1.4507195246707056e-12,1.7196324918649921e-12,1.0906760885238247e-12,7.253597623353529e-13
5.293,5.911867734468365e-13,2.7881416272014826e-12,1.44630476002762e-12,1.7144416429958258e-12,1.087375234608578e-12,7.2315238001381e-13
5.2940000000000005,5.894025652691738e-13,2.779705114081949e-12,1.4419042742875976e-12,1.709267439280604e-12,1.0840849944919604e-12,7.209521371437988e-13
5.295000000000001,5.876240773156577e-13,2.77129572317767e-12,1.4375180185357073e-12,1.704109824215407e-12,1.0808053320392913e-12,7.187590092678535e-13
5.296,5.858512901719851e-13,2.7629133621685893e-12,1.4331459440339591e-12,1.6989687414987567e-12,1.07753621124575e-12,7.165729720169796e-13
5.297000000000001,5.840841844933846e-13,2.7545579390663056e-12,1.4287880022206056e-12,1.6938441350308155e-12,1.0742775962358595e-12,7.14394001110303e-13
5.298,5.823227410043701e-13,2.746229362212897e-12,1.4244441447095056e-12,1.6887359489126735e-12,1.0710294512630299e-12,7.12222072354753e-13
5.299,5.805669404984624e-13,2.737927540279586e-12,1.4201143232894163e-12,1.6836441274455407e-12,1.0677917407090385e-12,7.100571616447082e-13
5.300000000000001,5.788167638379471e-13,2.7296523822655756e-12,1.4157984899233648e-12,1.6785686151300464e-12,1.0645644290835746e-12,7.078992449616823e-13
5.301,5.770721919536018e-13,2.7214037974967575e-12,1.4114965967479583e-12,1.6735093566654452e-12,1.0613474810237355e-12,7.05748298373979e-13
5.3020000000000005,5.753332058444419e-13,2.7131816956244772e-12,1.4072085960727315e-12,1.6684662969488816e-12,1.0581408612935462e-12,7.036042980363659e-13
5.303000000000001,5.735997865774668e-13,2.7049859866243335e-12,1.4029344403794928e-12,1.6634393810746535e-12,1.0549445347834901e-12,7.014672201897464e-13
5.304,5.718719152874032e-13,2.6968165807949518e-12,1.3986740823216746e-12,1.658428554333469e-12,1.0517584665100313e-12,6.993370411608373e-13
5.305000000000001,5.70149573176445e-13,2.688673388756723e-12,1.394427474723655e-12,1.653433762211691e-12,1.0485826216151219e-12,6.972137373618275e-13
5.306,5.68432741514005e-13,2.680556321450638e-12,1.3901945705801413e-12,1.6484549503906146e-12,1.0454169653657485e-12,6.950972852900707e-13
5.307,5.667214016364585e-13,2.6724652901370376e-12,1.3859753230554935e-12,1.64349206474573e-12,1.0422614631534447e-12,6.929876615277466e-13
5.308000000000001,5.650155349468966e-13,2.664400206394455e-12,1.3817696854831044e-12,1.6385450513460005e-12,1.0391160804938374e-12,6.908848427415521e-13
5.309,5.633151229148671e-13,2.6563609821183597e-12,1.377577611364738e-12,1.6336138564531148e-12,1.0359807830261606e-12,6.887888056823689e-13
5.3100000000000005,5.616201470761306e-13,2.6483475295199975e-12,1.373399054369898e-12,1.628698426520779e-12,1.0328555365127993e-12,6.86699527184949e-13
5.311000000000001,5.599305890324098e-13,2.6403597611251868e-12,1.3692339683351896e-12,1.6237987081939884e-12,1.0297403068388227e-12,6.846169841675948e-13
5.312,5.58246430451143e-13,2.632397589773143e-12,1.36508230726369e-12,1.6189146483083143e-12,1.0266350600115258e-12,6.825411536318449e-13
5.313000000000001,5.565676530652317e-13,2.6244609286152733e-12,1.3609440253243036e-12,1.6140461938891723e-12,1.0235397621599568e-12,6.804720126621519e-13
5.314,5.548942386728027e-13,2.6165496911140297e-12,1.3568190768511467e-12,1.609193292151128e-12,1.0204543795344717e-12,6.784095384255734e-13
5.315,5.53226169136955e-13,2.6086637910417096e-12,1.352707416342907e-12,1.6043558904971693e-12,1.0173788785062668e-12,6.763537081714536e-13
5.316000000000001,5.515634263855218e-13,2.6008031424793035e-12,1.3486089984622331e-12,1.5995339365180132e-12,1.0143132255669285e-12,6.743044992311166e-13
5.317,5.499059924108264e-13,2.592967659815345e-12,1.344523778035107e-12,1.5947273779913968e-12,1.0112573873279846e-12,6.722618890175534e-13
5.3180000000000005,5.482538492694329e-13,2.585157257744699e-12,1.3404517100502085e-12,1.5899361628813553e-12,1.0082113305204327e-12,6.702258550251043e-13
5.319000000000001,5.466069790819166e-13,2.577371851267479e-12,1.3363927496583305e-12,1.5851602393375585e-12,1.0051750219943166e-12,6.681963748291651e-13
5.32,5.449653640326166e-13,2.5696113556878526e-12,1.3323468521717385e-12,1.5803995556945886e-12,1.0021484287182625e-12,6.661734260858692e-13
5.321000000000001,5.433289863693943e-13,2.5618756866128883e-12,1.328313973063559e-12,1.5756540604712436e-12,9.991315177790266e-13,6.641569865317797e-13
5.322,5.416978284034027e-13,2.554164759951465e-12,1.324294067967192e-12,1.5709237023698679e-12,9.961242563810712e-13,6.621470339835959e-13
5.323,5.400718725088398e-13,2.5464784919130673e-12,1.3202870926756717e-12,1.5662084302756355e-12,9.931266118460963e-13,6.601435463378357e-13
5.324000000000001,5.384511011227217e-13,2.5388167990067278e-12,1.3162930031410931e-12,1.561508193255893e-12,9.901385516126238e-13,6.581465015705467e-13
5.325,5.368354967446408e-13,2.531179598039846e-12,1.3123117554739904e-12,1.5568229405594585e-12,9.8716004323554e-13,6.561558777369953e-13
5.3260000000000005,5.3522504193653e-13,2.523566806117079e-12,1.3083433059427345e-12,1.552152621615937e-12,9.84191054385661e-13,6.541716529713673e-13
5.327000000000001,5.336197193224342e-13,2.515978340639237e-12,1.3043876109729506e-12,1.547497186035059e-12,9.812315528493023e-13,6.521938054864752e-13
5.328,5.320195115882747e-13,2.508414119302164e-12,1.3004446271469122e-12,1.5428565836059968e-12,9.782815065278442e-13,6.502223135734561e-13
5.329000000000001,5.304244014816151e-13,2.5008740600956113e-12,1.2965143112029462e-12,1.5382307642966836e-12,9.753408834372884e-13,6.482571556014731e-13
5.33,5.288343718114368e-13,2.4933580813021617e-12,1.2925966200348547e-12,1.5336196782531665e-12,9.724096517078431e-13,6.462983100174272e-13
5.331,5.272494054478988e-13,2.485866101496096e-12,1.2886915106913039e-12,1.5290232757989064e-12,9.694877795834773e-13,6.443457553456518e-13
5.332000000000001,5.256694853221196e-13,2.4783980395423365e-12,1.2847989403752696e-12,1.5244415074341466e-12,9.665752354215112e-13,6.423994701876347e-13
5.333,5.240945944259434e-13,2.4709538145953247e-12,1.2809188664434284e-12,1.5198743238352357e-12,9.636719876921765e-13,6.404594332217142e-13
